Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
"The Cannonball Adderley Quintet – Mercy, Mercy, Mercy! - Live At ""The Club""",Capitol Records – ST 2663,US,"Vinyl, LP, Album, Stereo, Jacksonville Pressing","Jazz, Funk / Soul, Blues",Feb 1967,Hard Bop,"Rated 4.13 of 15 votes (242 have, 61 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,nan,"Capitol Records Pressing Plant, Jacksonville",$45.00
Les McCann Ltd. – The Truth,"Pacific Jazz – PJ-2, Pacific Jazz – STEREO-2",US,"Vinyl, LP, Album, Stereo, Green Transparent",Jazz,1960,Hard Bop,"No Rating Yet (0 have, 8 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.8%,nan,nan,$45.00
Miles Davis All Stars – Vol. 1,"Prestige – LP 196, Prestige – PRLP 196",US,"Vinyl, LP, 10""",Jazz,1955,"Bop, Hard Bop","Rated 4.50 of 4 votes (31 have, 78 want)",Good (G),Sleeve: Good Plus (G+),99.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$45.00
Slide Hampton Octet – Sister Salvation,Atlantic – 1339,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Instrumental","Rated 4.20 of 5 votes (114 have, 34 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$45.00
The Thelonious Monk Quartet – Monk's Dream,Columbia – CL 1965,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.54 of 130 votes (1317 have, 888 want)",Very Good (VG),Sleeve: Very Good (VG),87.5%,nan,nan,$45.00
Wes Montgomery – Willow Weep For Me,Verve Records – V6-8765,US,"Vinyl, LP, Album",Jazz,1969,Hard Bop,"Rated 3.96 of 25 votes (367 have, 72 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,Half Note,nan,$45.00
The Horace Silver Quintet – Song For My Father (Cantiga Para Meu Pai),Blue Note – BST 84185,US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Hard Bop, Latin Jazz","Rated 4.13 of 8 votes (89 have, 175 want)",Very Good (VG),Sleeve: Very Good (VG),93.8%,nan,nan,$45.00
Sonny Rollins – On Impulse!,"Impulse! – A-91, Impulse! – AS-91",US,"Vinyl, LP, Album, Stereo",Jazz,1965,"Post Bop, Hard Bop","Rated 4.15 of 27 votes (339 have, 183 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$45.00
Miles Davis – Miles Davis In Europe,Columbia – CL 2183,US,"Vinyl, LP, Album, Mono, Pitman Pressing",Jazz,1964,"Hard Bop, Modal","Rated 4.24 of 42 votes (503 have, 94 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,Antibes Jazz Festival,"Columbia Records Pressing Plant, Pitman",$45.00
Bobby Timmons Trio* – Born To Be Blue!,Riverside Records – RS 9468,US,"Vinyl, LP, Album",Jazz,1963,"Hard Bop, Soul-Jazz","Rated 4.11 of 9 votes (62 have, 65 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,Plaza Sound Studios,nan,$45.00
Oliver Nelson Orchestra* – Afro/American Sketches,"Prestige – PR 7225, Prestige – PRLP 7225",US,"Vinyl, LP, Album, Mono",Jazz,1962,"Big Band, Hard Bop","Rated 4.57 of 7 votes (106 have, 69 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$45.00
The Chet Baker Quintet – Comin' On With The Chet Baker Quintet,Prestige – PR 7478,US,"Vinyl, LP, Album, Mono",Jazz,1967,Hard Bop,"Rated 3.83 of 6 votes (47 have, 56 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$45.00
Miles Davis – E.S.P.,Columbia – CL 2350,US,"Vinyl, LP, Album, Mono, Pitman press",Jazz,1965,"Hard Bop, Post Bop, Modal","Rated 4.55 of 42 votes (426 have, 250 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.3%,nan,"Columbia Records Pressing Plant, Pitman",$44.99
Milt Jackson & John Coltrane – Bags & Trane,Atlantic – 1368,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.20 of 10 votes (106 have, 171 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$44.88
Stanley Turrentine – Hustlin',Blue Note – BST 84162,US,"Vinyl, LP, Album, Stereo",Jazz,Mar 1965,Hard Bop,"Rated 4.28 of 18 votes (151 have, 123 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.3%,nan,Plastylite,$44.95
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Compilation, Mono",Jazz,1959,Hard Bop,"Rated 4.56 of 52 votes (497 have, 416 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$45.00
The Chet Baker Quintet – Smokin' With The Chet Baker Quintet,"Prestige – PR 7449, Prestige – PRST 7449",US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Hard Bop, Cool Jazz","Rated 4.17 of 6 votes (84 have, 51 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$45.00
Miles Davis – Odyssey!,"Prestige – PR 7540, Prestige – PRST 7540",US,"Vinyl, LP, Album, Stereo, Reissue, Remastered",Jazz,1967,"Bop, Hard Bop","Rated 4.13 of 15 votes (172 have, 76 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$45.00
Miles Davis – Blue Moods,Fantasy – 86001,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1962,Hard Bop,"Rated 5.00 of 1 votes (27 have, 65 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.4%,nan,nan,$44.99
Roy Ayers – Virgo Vibes,Atlantic – SD 1488,US,"Vinyl, LP, Album, Stereo, Monarch Pressing",Jazz,1967,"Soul-Jazz, Hard Bop","Rated 4.50 of 2 votes (14 have, 95 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$45.00
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BLP 4076,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1962,Hard Bop,"Rated 4.50 of 8 votes (83 have, 37 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Village Gate,Plastylite,$45.00
John Coltrane – Blue Train,Blue Note – NP-2014,Japan,"Vinyl, 7"", 45 RPM, Single, Reissue, Stereo",Jazz,1968,Hard Bop,"Rated 5.00 of 1 votes (4 have, 56 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$45.00
The Horace Silver Quintet – Horace-Scope,Blue Note – BLP 4042,US,"Vinyl, LP, Album, Mono",Jazz,Sep 1960,Hard Bop,"Rated 4.29 of 48 votes (354 have, 269 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$45.00
Art Farmer – Modern Art,United Artists Records – UAL-4007,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Post Bop, Hard Bop","Rated 4.50 of 20 votes (157 have, 161 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$44.56
The Thelonious Monk Quartet – Monk's Dream,Columbia – CS 8765,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.57 of 133 votes (1361 have, 488 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$45.00
The Incredible Jimmy Smith* – Back At The Chicken Shack,"Blue Note – BST 84117, Blue Note – ST-84117",US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.33 of 43 votes (433 have, 315 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$45.00
Pat Martino – Desperado,Prestige – PR 7795,US,"Vinyl, LP, Album, Stereo",Jazz,1970,Hard Bop,"Rated 4.00 of 3 votes (54 have, 104 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$45.00
The New Elvin Jones Trio – Puttin' It Together,Blue Note – BST 84282,US,"Vinyl, LP, Album",Jazz,1968,"Hard Bop, Post Bop","Rated 4.28 of 32 votes (383 have, 164 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),97.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$45.00
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BST 84076,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"No Rating Yet (20 have, 23 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,Village Gate,nan,$45.00
Eric Dolphy Quintet – Outward Bound,Prestige – PR 7311,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1964,"Hard Bop, Post Bop","Rated 4.86 of 7 votes (57 have, 107 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),93.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$45.00
The New Dynamic Chico Hamilton Quintet* – Drumfusion,Columbia – CS 8607,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Post Bop","Rated 4.50 of 6 votes (77 have, 92 want)",Very Good Plus (VG+),Sleeve: Not Graded,100.0%,nan,nan,$44.56
Bennie Green – Hornful Of Soul,Bethlehem Records – BCP-6054,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,1961,Hard Bop,"Rated 5.00 of 3 votes (33 have, 70 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.8%,nan,nan,$45.00
The Incredible Jimmy Smith* – Back At The Chicken Shack,Blue Note – BST 84117,US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.60 of 5 votes (21 have, 58 want)",Good Plus (G+),Sleeve: Very Good (VG),98.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$44.99
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,Blue Note – BST 4008,US,"Vinyl, LP, Album, Stereo",Jazz,May 1959,"Bop, Hard Bop","Rated 4.57 of 14 votes (100 have, 133 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$44.99
Miles Davis – Miles Davis At Carnegie Hall,Columbia – CS 8612,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Modal","Rated 4.28 of 25 votes (276 have, 91 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$44.99
Joe Morello – It's About Time,RCA – LPM-2486,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.33 of 6 votes (104 have, 21 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Webster Hall,nan,$45.00
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Mono",Jazz,Nov 1959,Hard Bop,"Rated 4.31 of 59 votes (686 have, 276 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$45.00
Sonny Criss – Portrait Of Sonny Criss,"Prestige – PR 7526, Prestige – PRST 7526",US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.18 of 11 votes (100 have, 31 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$44.99
John Coltrane – Dakar,Prestige – PR 7280,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,Hard Bop,"Rated 4.67 of 3 votes (47 have, 85 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$45.00
Brown And Roach Incorporated* – Brown And Roach Incorporated,"Emarcy – MG 36008, Mercury – MG 36008",US,"Vinyl, LP, Album, Mono",Jazz,1955,"Bop, Hard Bop","Rated 4.50 of 34 votes (253 have, 178 want)",Very Good (VG),Sleeve: Good Plus (G+),97.2%,nan,nan,$45.00
The Dave Brubeck Quartet – Time Changes,Columbia – CL 2127,US,"Vinyl, LP, Mono, Album",Jazz,1964,"Hard Bop, Post Bop","Rated 4.09 of 46 votes (740 have, 51 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),99.0%,nan,nan,$44.69
Miles Davis – E.S.P.,Columbia – CS 9150,US,"Vinyl, LP, Album, Stereo",Jazz,1965,"Hard Bop, Post Bop, Modal","Rated 4.45 of 97 votes (1001 have, 504 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$44.94
The Miles Davis Quintet – Relaxin' With The Miles Davis Quintet,"Prestige – 7129, Prestige – PRLP 7129",US,"Vinyl, LP, Album, Mono, Abbey Press",Jazz,1958,Hard Bop,"Rated 4.67 of 3 votes (16 have, 51 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,nan,"Abbey Record Manufacturing Co., Inc.",$44.99
Cannonball Adderley – Somethin' Else,"Blue Note – BST 1595, Blue Note – 1595",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1964,"Bop, Hard Bop","Rated 4.80 of 5 votes (50 have, 149 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,nan,Plastylite,$45.00
Shirley Scott Trio – Great Scott!!,"Impulse! – AS-67, Impulse! – A-67",US,"Vinyl, LP, Album, Stereo","Jazz, Stage & Screen",1964,"Soul-Jazz, Hard Bop","Rated 4.50 of 2 votes (48 have, 19 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),93.8%,nan,nan,$45.00
Shirley Scott Trio – Great Scott!!,Impulse! – AS-67,US,"Vinyl, LP, Stereo",Jazz,1964,"Soul-Jazz, Hard Bop","Rated 4.17 of 18 votes (253 have, 47 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.7%,nan,nan,$44.94
The Horace Silver Quintet – Horace-Scope,Blue Note – BLP 4042,US,"Vinyl, LP, Album, Mono",Jazz,Sep 1960,Hard Bop,"Rated 4.29 of 48 votes (354 have, 269 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$45.00
Thelonious Monk – Monk's Moods,Prestige – PRLP 7159,US,"Vinyl, LP, Compilation, Reissue, Remastered, Mono",Jazz,1966,Hard Bop,"Rated 4.00 of 4 votes (36 have, 71 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$45.00
Miles Davis – Collectors' Items,"Prestige – PRLP 7044, Prestige – LP 7044, Prestige – 7044",US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.31 of 16 votes (153 have, 93 want)",Good Plus (G+),Sleeve: Very Good (VG),99.9%,WOR Studios,"Abbey Record Manufacturing Co., Inc.",$44.99
The Horace Silver Quintet – Silver's Serenade,Blue Note – BST 84131,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.52 of 25 votes (187 have, 119 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$44.99
The 3 Sounds* – Here We Come,Blue Note – BLP 4088,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Soul-Jazz","Rated 4.17 of 24 votes (185 have, 83 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$44.56
Archie Shepp – Fire Music,"Impulse! – A-86, Impulse! – AS-86, ABC Records – AS-86",US,"Vinyl, LP, Album, Reissue",Jazz,1968,"Hard Bop, Free Jazz","Rated 4.67 of 3 votes (25 have, 97 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),96.7%,nan,nan,$44.99
The Max Roach Trio Featuring The Legendary Hasaan* – The Max Roach Trio Featuring The Legendary Hasaan,Atlantic – 1435,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1965,Hard Bop,"No Rating Yet (1 have, 5 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$45.00
The Horace Silver Quintet – Further Explorations,Blue Note – BST 81589,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,Hard Bop,"Rated 4.33 of 3 votes (30 have, 53 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.2%,nan,"All Disc Records, Inc.",$44.99
Don Byrd* - Gigi Gryce – Jazz Lab,Columbia – CL 998,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.19 of 27 votes (348 have, 163 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.5%,nan,nan,$44.99
The John Coltrane Quartet – Africa / Brass,"Impulse! – A-6, Impulse! – AS-6",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1968,"Free Jazz, Hard Bop, Modal","Rated 4.58 of 26 votes (192 have, 172 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$45.00
Harold Land – West Coast Blues!,JAZZLAND – JLP 20,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.45 of 11 votes (57 have, 115 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$45.00
Herbie Mann – Herbie Mann At The Village Gate,Atlantic – ATLANTIC 1380,US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 4.34 of 38 votes (472 have, 112 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$45.00
Michel Legrand – Legrand Jazz,Columbia – CL 1250,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.39 of 87 votes (752 have, 240 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,nan,nan,$45.00
Miles Davis – Miles Davis In Europe,Columbia – CS 8983,US,"Vinyl, LP, Album, Stereo, Terre Haute Pressing",Jazz,1964,"Hard Bop, Modal","Rated 4.29 of 49 votes (690 have, 184 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,Antibes Jazz Festival,"Columbia Records Pressing Plant, Terre Haute",$44.99
John Coltrane – Giant Steps,Atlantic – SD 1311,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Hard Bop, Modal","Rated 5.00 of 1 votes (8 have, 77 want)",Good (G),Sleeve: Very Good (VG),100.0%,nan,nan,$45.00
Lem Winchester & Benny Golson – Winchester Special,New Jazz – NJLP-8223,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.00 of 6 votes (61 have, 102 want)",Good Plus (G+),Sleeve: Very Good (VG),99.7%,nan,nan,$44.99
Stanley Turrentine – Another Story,Blue Note – BST 84336,US,"Vinyl, LP, Album",Jazz,May 1970,"Soul-Jazz, Hard Bop","Rated 3.81 of 16 votes (174 have, 71 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$45.00
The Dave Brubeck Quartet – Time Out,Columbia – CS 8192,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1961,"Bop, Hard Bop","Rated 4.57 of 14 votes (133 have, 272 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$44.99
Miles Davis – Jazz Of Modern Times 2. Folge,"Fontana – J 73 807, Bertelsmann Schallplattenring – J 73 807",Germany,"Vinyl, LP, 10"", Compilation, Club Edition, Mono",Jazz,May 1961,"Hard Bop, Modal","Rated 5.00 of 2 votes (36 have, 8 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$44.98
The Cannonball Adderley Quintet Featuring Nat Adderley – The Cannonball Adderley Quintet In San Francisco,Riverside Records – RLP 1157,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"No Rating Yet (1 have, 4 want)",Very Good (VG),Sleeve: Good Plus (G+),99.0%,"The Jazz Workshop, San Francisco","Abbey Record Manufacturing Co., Inc.",$44.99
Art Blakey & The Jazz Messengers – Roots & Herbs,Blue Note – BST 84347,US,"Vinyl, LP, Album",Jazz,1970,"Hard Bop, Modal","Rated 3.86 of 7 votes (84 have, 85 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$45.00
The Incredible Jimmy Smith* – Midnight Special,Blue Note – BLP 4078,US,"Vinyl, LP, Album, Mono, No DG","Jazz, Blues",1961,"Soul-Jazz, Hard Bop","Rated 4.39 of 83 votes (1008 have, 264 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$44.95
Miles Davis – E.S.P.,"CBS – 62577, CBS – Sbpg 62577, CBS – CS 9150",UK,"Vinyl, LP, Album, Stereo",Jazz,1965,"Hard Bop, Post Bop, Modal","Rated 4.40 of 15 votes (111 have, 201 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$45.00
Stan Getz – At The Shrine,Norgran Records – MG N 2000-2,US,"2 × Vinyl, LP, Album, Mono
Box Set",Jazz,1955,"Bop, Hard Bop, Cool Jazz","Rated 4.13 of 8 votes (53 have, 109 want)",Very Good Plus (VG+),Sleeve: Poor (P),98.3%,Shrine Auditorium,nan,$44.99
Art Farmer Quintet – Art Farmer Quintet,Prestige – PRLP 181,US,"Vinyl, LP, 10"", Album, Mono",Jazz,1954,Hard Bop,"Rated 4.00 of 2 votes (17 have, 65 want)",Very Good Plus (VG+),Sleeve: No Cover,100.0%,nan,nan,$45.00
Eric Dolphy – Outward Bound,Prestige – PRST 7311,US,"Vinyl, LP, Album, Reissue, Repress, Stereo",Jazz,1969,"Hard Bop, Post Bop","Rated 4.75 of 4 votes (23 have, 63 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$45.00
"Sonny Rollins, Clifford Brown And Max Roach – 3 Giants!","Prestige – PR 7291, Prestige – PRLP 7291",US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1964,Hard Bop,"Rated 4.40 of 5 votes (50 have, 73 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$44.99
Shirley Scott – Roll 'Em: Shirley Scott Plays The Big Bands,Impulse! – A-9119,US,"Vinyl, LP, Mono",Jazz,1966,"Hard Bop, Soul-Jazz, Swing","Rated 3.89 of 9 votes (92 have, 25 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$45.00
Thelonious Monk Septet – Monk's Music,"Riverside Records – 242, Riverside Records – RLP 12-9242",US,"Vinyl, LP, Album, Reissue, Repress, Stereo",Jazz,1965,"Bop, Hard Bop","Rated 5.00 of 4 votes (38 have, 97 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,nan,nan,$45.00
The Cannonball Adderley Sextet* – In New York,Riverside Records – RLP 404,US,"Vinyl, LP, Album, Mono, Deepgroove label",Jazz,1962,Hard Bop,"Rated 4.21 of 14 votes (301 have, 73 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.4%,Village Vanguard,nan,$44.99
"Eddie ""Lockjaw"" Davis / Johnny Griffin Quintet* – The Tenor Scene (A Live Recording At Minton's Playhouse)","Prestige – PRLP 7191, Prestige – Prestige 7191",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 3.89 of 9 votes (85 have, 100 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,Minton's Playhouse,"Abbey Record Manufacturing Co., Inc.",$44.99
The Incredible Jimmy Smith* – Home Cookin',Blue Note – BLP 4050,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1961,"Hard Bop, Soul-Jazz","Rated 4.36 of 14 votes (201 have, 104 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.8%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$45.00
The Horace Silver Quintet – Silver's Serenade,Blue Note – BLP 4131,US,"Vinyl, LP, Album, Mono",Jazz,Jul 1963,Hard Bop,"Rated 4.27 of 37 votes (296 have, 166 want)",Very Good (VG),Sleeve: Very Good (VG),95.3%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$44.99
Art Blakey & The Jazz Messengers – Buhaina's Delight,Blue Note – BST 84104,US,"Vinyl, LP, Album, Stereo",Jazz,Jun 1963,Hard Bop,"Rated 4.47 of 15 votes (166 have, 213 want)",Good Plus (G+),Sleeve: Very Good (VG),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$45.00
Wes Montgomery – Down Here On The Ground,A&M Records – SP-3006,US,"Vinyl, LP, Album",Jazz,1968,"Hard Bop, Contemporary Jazz","Rated 4.00 of 14 votes (165 have, 51 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$45.00
Horace Silver And The Jazz Messengers* – Horace Silver And The Jazz Messengers,Blue Note – BLP 1518,US,"Vinyl, LP, Compilation, Mono, Lexington address",Jazz,Jul 1956,Hard Bop,"Rated 4.22 of 36 votes (264 have, 463 want)",Good Plus (G+),Sleeve: Good (G),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$44.55
Shirley Scott – Everybody Loves A Lover,Impulse! – LP AS-73,US,"Vinyl, 7"", 33 ⅓ RPM, Jukebox, Stereo",Jazz,May 1965,"Soul-Jazz, Hard Bop","Rated 5.00 of 1 votes (2 have, 4 want)",Mint (M),Sleeve: Mint (M),99.8%,nan,nan,$45.00
John Coltrane – Settin' The Pace,Prestige – PR 7213,US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1964,Hard Bop,"Rated 4.67 of 6 votes (107 have, 122 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$45.00
The Horace Silver Quintet – Silver's Blue,Epic – LN 3326,US,"Vinyl, LP, Mono",Jazz,1956,Hard Bop,"Rated 4.06 of 16 votes (134 have, 180 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),97.6%,nan,nan,$44.99
Stanley Turrentine – Another Story,Blue Note – BST 84336,US,"Vinyl, LP, Album",Jazz,1970,"Soul-Jazz, Hard Bop","No Rating Yet (48 have, 26 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.2%,nan,nan,$44.99
The Miles Davis Sextet & The Thelonious Monk Quartet – Miles & Monk At Newport,Columbia – CS 8978.,US,"Vinyl, LP, Album, Stereo",Jazz,Jun 1964,"Hard Bop, Bop, Modal","Rated 4.46 of 46 votes (682 have, 205 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,Newport Jazz Festival,"Columbia Records Pressing Plant, Terre Haute",$45.00
The Red Garland Trio – Groovy,Prestige – PRLP 7113,US,"Vinyl, LP, Album, Reissue, Repress, Mono",Jazz,1958,Hard Bop,"Rated 4.20 of 5 votes (43 have, 87 want)",Good (G),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$44.99
