Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – 1278,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1960,"Bop, Hard Bop","Rated 3.86 of 7 votes (76 have, 115 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$74.99
The Young Lions (7) – The Young Lions,Vee Jay Records – LP 3013,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.43 of 14 votes (124 have, 126 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,Bell Sound Studios,nan,$75.00
Miles Davis Sextet* – Someday My Prince Will Come,Columbia – CL 1656,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Modal","Rated 4.67 of 15 votes (185 have, 150 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,nan,$75.00
Art Blakey & The Jazz Messengers – At The Jazz Corner Of The World (Volume 1),"Blue Note – BLP 4015, Blue Note – BST 84015",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,Hard Bop,"Rated 4.40 of 5 votes (39 have, 60 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,Birdland,nan,$75.00
Hank Mobley – Hi Voltage,Blue Note – BST 84273,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.36 of 36 votes (337 have, 185 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$74.85
John Coltrane Quartet* / John Coltrane Trio – Nancy (With The Laughing Face) / Up 'Gainst The Wall,Impulse! – 45-212,US,"Vinyl, 7"", 45 RPM",Jazz,1962,"Post Bop, Hard Bop","Rated 5.00 of 1 votes (14 have, 43 want)",Very Good Plus (VG+),Sleeve: Not Graded,100.0%,nan,nan,$75.00
John Coltrane – Olé Coltrane,Atlantic – 1373,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Post Bop, Avant-garde Jazz, Modal","Rated 4.68 of 74 votes (585 have, 605 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,Atlantic Studios,MGM Custom Pressing Division,$75.00
The Thelonious Monk Quartet – Monk's Dream,Columbia – CS 8765,US,"Vinyl, LP, Album, Stereo",Jazz,1965,Hard Bop,"No Rating Yet (4 have, 13 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$75.00
Hank Mobley – A Caddy For Daddy,"Blue Note – BST 84230, Blue Note – BST-84230",US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.67 of 18 votes (104 have, 191 want)",Very Good (VG),Sleeve: Good Plus (G+),99.9%,nan,"All Disc Records, Inc.",$75.00
John Coltrane – Coltrane Time,United Artists Jazz – UAJS 15001,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1963,"Hard Bop, Modal","Rated 4.20 of 15 votes (213 have, 99 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$75.00
Yusef Lateef – Other Sounds,New Jazz – NJLP 8218,US,"Vinyl, LP, Album, Mono, Deep Groove",Jazz,1959,Hard Bop,"Rated 4.15 of 26 votes (186 have, 305 want)",Good Plus (G+),Sleeve: Good Plus (G+),99.5%,"Van Gelder Studio, Hackensack, New Jersey",nan,$74.44
The Modern Jazz Disciples – Right Down Front,New Jazz – NJLP-8240,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Soul-Jazz","Rated 4.40 of 5 votes (55 have, 52 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$75.00
Horace Silver And The Jazz Messengers* – Horace Silver And The Jazz Messengers,Blue Note – BLP 1518,US,"Vinyl, LP, Compilation, Repress, Mono, 47 W. 63rd address",Jazz,1958,Hard Bop,"Rated 4.53 of 17 votes (154 have, 187 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$74.99
Ernie Wilkins – Top Brass Featuring Five Trumpets,Savoy Records – MG-12044,US,"Vinyl, LP, Album, Mono",Jazz,1955,Hard Bop,"Rated 4.00 of 5 votes (56 have, 38 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$75.00
John Coltrane – The Best Of John Coltrane,Atlantic – SD 1541,US,"Vinyl, LP, Compilation",Jazz,1970,Hard Bop,"Rated 4.42 of 79 votes (1138 have, 109 want)",Mint (M),Sleeve: Mint (M),100.0%,nan,"Columbia Records Pressing Plant, Terre Haute",$75.00
Victor Feldman – Suite Sixteen,Contemporary Records – C 3541,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Big Band, Bop, Hard Bop, Modal","Rated 4.50 of 2 votes (16 have, 56 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),97.6%,nan,nan,$75.00
Lee Morgan – The Sidewinder,Blue Note – BST 84157,US,"Vinyl, LP, Album, Stereo, Reissue",Jazz,1970,Hard Bop,"Rated 4.67 of 6 votes (51 have, 264 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$73.00
John Coltrane & Hank Mobley – Two Tenors,Prestige – PR 7043,US,"Vinyl, LP, Album, Reissue, Repress, Mono",Jazz,1964,Hard Bop,"Rated 4.57 of 14 votes (153 have, 161 want)",Very Good (VG),Sleeve: Good (G),100.0%,nan,"Abbey Record Manufacturing Co., Inc.",$74.95
Sonny Rollins – On Impulse!,"Impulse! – A-91, Impulse! – AS-91",US,"Vinyl, LP, Album, Stereo",Jazz,1965,"Post Bop, Hard Bop","Rated 4.15 of 27 votes (339 have, 183 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$73.51
Jimmy Smith – Jimmy Smith At The Organ (Volume 1),"Blue Note – 1551, Blue Note – BLP 1551",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.11 of 9 votes (175 have, 101 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,nan,Plastylite,$75.00
Bennie Green – Hornful Of Soul,Parlophone – PMC 1180,UK,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.00 of 1 votes (8 have, 23 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$75.00
Miles Davis – Volume 2,Blue Note – BLP 1502,US,"Vinyl, LP, Compilation, Remastered, Repress, Mono",Jazz,1957,"Hard Bop, Bop","Rated 5.00 of 1 votes (21 have, 58 want)",Good Plus (G+),Sleeve: Fair (F),99.4%,WOR Studios,Plastylite,$73.00
Sonny Rollins – Freedom Suite,Riverside Records – RLP 12-258,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.38 of 29 votes (261 have, 275 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),97.7%,WOR Studios,nan,$75.00
Sam Jones Plus 10 – The Chant,"Riverside Records – SR 7024, Riverside Records – RLP 9358",Japan,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"No Rating Yet (1 have, 1 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,Plaza Sound Studios,nan,$75.00
Miles Davis – Blue Moods,Fantasy – 86001,US,"Vinyl, LP, Album, Reissue, Stereo, Blue Translucent Vinyl",Jazz,1962,Hard Bop,"Rated 5.00 of 1 votes (47 have, 130 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.4%,nan,nan,$75.00
Big John Patton* – Oh Baby!,Blue Note – BST 84192,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,"Bop, Hard Bop","Rated 4.45 of 11 votes (106 have, 74 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.4%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
Art Blakey & The Jazz Messengers – Like Someone In Love,"Blue Note – BST 84245, Blue Note – BLP 4245",US,"Vinyl, LP, Album, Stereo",Jazz,Aug 1967,Hard Bop,"Rated 4.38 of 13 votes (94 have, 133 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","All Disc Records, Inc.",$70.00
Art Blakey & The Jazz Messengers – Roots & Herbs,Blue Note – BST 84347,US,"Vinyl, LP, Album",Jazz,1970,"Hard Bop, Modal","Rated 3.86 of 7 votes (84 have, 85 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.1%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$71.00
James Clay – A Double Dose Of Soul,Riverside Records – RLP 9349,US,"Vinyl, LP, Album, Stereo",Jazz,1961,"Hard Bop, Modal","Rated 4.50 of 6 votes (44 have, 123 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),95.9%,nan,nan,$70.00
Julian Adderley Quintet* – Portrait Of Cannonball,Riverside Records – RLP 12-269,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.00 of 9 votes (196 have, 136 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,Reeves Sound Studios,nan,$70.00
The Horace Silver Quintet Plus J.J. Johnson – The Cape Verdean Blues,Blue Note – BST 84220,US,"Vinyl, LP, Album, Stereo",Jazz,Dec 1965,"Hard Bop, Post Bop","Rated 4.53 of 59 votes (400 have, 245 want)",Very Good (VG),Sleeve: Very Good (VG),95.0%,nan,Plastylite,$70.00
Art Blakey & The Jazz Messengers – Caravan,Riverside Records – RM 438,US,"Vinyl, LP, Mono, Album",Jazz,1962,Hard Bop,"Rated 4.47 of 19 votes (217 have, 241 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$70.00
Yusef Lateef – The Blue Yusef Lateef,Atlantic – SD 1508,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Free Jazz","Rated 3.33 of 6 votes (51 have, 220 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$70.00
The Jazz Messengers* – A Midnight Session With The Jazz Messengers,Elektra – EKL-120,US,"Vinyl, LP, Album, Mono",Jazz,13 Jun 1957,Hard Bop,"Rated 3.83 of 12 votes (70 have, 137 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,nan,nan,$70.00
Donald Byrd – Electric Byrd,Blue Note – BST 84349,US,"Vinyl, LP, Album",Jazz,1970,"Hard Bop, Modal, Latin Jazz","Rated 4.50 of 16 votes (177 have, 354 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – 1278,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.33 of 3 votes (31 have, 104 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$70.00
"Stanley Turrentine – Up At ""Minton's"", Vol. 1","Blue Note – 84069, Blue Note – BST 84069",US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.67 of 12 votes (66 have, 119 want)",Very Good (VG),Sleeve: Good (G),88.6%,nan,nan,$71.92
Art Blakey & The Jazz Messengers – The Freedom Rider,Blue Note – BST 84156,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,Hard Bop,"Rated 5.00 of 1 votes (14 have, 64 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),98.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
Kenny Dorham & Jackie McLean – Inta Somethin',Pacific Jazz – STEREO-41,US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 4.20 of 5 votes (55 have, 115 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,nan,nan,$69.99
Miles Davis – Bags Groove,"Prestige – PRLP-7109, Top Rank International – RANK-5012",Japan,"Vinyl, LP, Album, Blue Label",Jazz,1959,Hard Bop,"Rated 4.40 of 5 votes (39 have, 126 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$70.00
Various – The Jazz Soul Of Cleopatra,New Jazz – NJST 8292,US,"Vinyl, LP, Compilation, Stereo",Jazz,1962,Hard Bop,"Rated 4.20 of 5 votes (49 have, 105 want)",Very Good Plus (VG+),Sleeve: Not Graded,99.0%,nan,nan,$71.99
"Johnny Griffin Sextet, Johnny Griffin – Johnny Griffin Sextet",Riverside Records – RLP 12-264,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.22 of 9 votes (81 have, 136 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$70.00
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – 1278,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.21 of 42 votes (353 have, 431 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$70.00
Wynton Kelly – Kelly At Midnite,"Vee Jay Records – LP 3011, Vee Jay Records – VJLP 3011",US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.31 of 13 votes (117 have, 109 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,Bell Sound Studios,nan,$70.00
Max Roach Y Clifford Brown* – Lo Mejor De Max Roach Y Clifford Brown En Concierto,RCA Victor – LPM-10251,Spain,"Vinyl, LP, Album, Mono",Jazz,1964,Hard Bop,"Rated 4.75 of 4 votes (7 have, 4 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.5%,nan,nan,$69.99
Art Blakey & The Jazz Messengers – Indestructible,"Blue Note – BST 84193, Blue Note – 84193",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1968,Hard Bop,"Rated 5.00 of 6 votes (77 have, 125 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
"Art Blakey & The Jazz Messengers – Selections From ""Golden Boy""",Colpix Records – SCP 478,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.00 of 1 votes (40 have, 22 want)",Mint (M),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$70.00
The New Dynamic Chico Hamilton Quintet* – Drumfusion,Columbia – CS 8607,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Post Bop","Rated 4.50 of 6 votes (77 have, 92 want)",Mint (M),Sleeve: Near Mint (NM or M-),99.6%,nan,nan,$70.00
Stanley Turrentine – Another Story,Blue Note – BST 84336,US,"Vinyl, LP, Album",Jazz,1970,"Soul-Jazz, Hard Bop","No Rating Yet (48 have, 26 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.8%,nan,nan,$71.00
The John Coltrane Quartet – Africa / Brass,"Impulse! – A-6-S, Impulse! – A-6",US,"Vinyl, LP, Album, Stereo",Jazz,Sep 1961,"Free Jazz, Hard Bop, Modal","Rated 4.51 of 80 votes (665 have, 657 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),97.2%,nan,nan,$70.00
Art Blakey & The Jazz Messengers – A Night In Tunisia,Blue Note – BST 84049,US,"Vinyl, LP, Album, Stereo",Jazz,Mar 1961,Hard Bop,"Rated 4.62 of 21 votes (134 have, 338 want)",Good Plus (G+),Sleeve: Fair (F),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$70.00
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,Blue Note – BLP 4003,US,"Vinyl, LP, Album, Repress, Mono, NY USA Pressing",Jazz,1962,Hard Bop,"Rated 4.89 of 18 votes (133 have, 324 want)",Good Plus (G+),Sleeve: No Cover,98.8%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$70.00
"Stanley Turrentine – Up At ""Minton's"", Vol. 1","Blue Note – 84069, Blue Note – BST 84069",US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.67 of 12 votes (66 have, 119 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$70.00
Clifford Brown And Max Roach – Study In Brown,"EmArcy – MG 36037, EmArcy – MG-36037",US,"Vinyl, LP, Album, Mono",Jazz,1955,"Bop, Hard Bop","Rated 4.75 of 48 votes (375 have, 416 want)",Very Good (VG),Sleeve: Good Plus (G+),99.7%,nan,"RCA Records Pressing Plant, Indianapolis",$70.00
George Braith – Two Souls In One,Blue Note – BLP 4148,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.27 of 22 votes (90 have, 155 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
Hank Mobley – The Flip,Blue Note – BST 84329,US,"Vinyl, LP, Album, Stereo",Jazz,1970,Hard Bop,"Rated 4.28 of 29 votes (317 have, 168 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,Studios Barclay,nan,$72.25
Art Farmer – Brass Shout,United Artists Records – UAL 4047,US,"Vinyl, LP, Album, Mono, Rainbow label",Jazz,1960,Hard Bop,"No Rating Yet (4 have, 20 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$70.00
Blue Mitchell – Bring It Home To Me,Blue Note – BLP 4228,US,"Vinyl, LP, Album, Mono",Jazz,1966,Hard Bop,"Rated 4.65 of 20 votes (125 have, 138 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
Charles Mingus – Jazz Portraits,United Artists Records – ULP 1004,UK,"Vinyl, LP, Album, Reissue, Mono",Jazz,1962,"Bop, Hard Bop","Rated 3.50 of 4 votes (20 have, 48 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Nonagon Art Gallery,nan,$70.00
John Coltrane – Lush Life,"Prestige – 7188, Prestige – PRLP 7188",US,"Vinyl, LP, Album, Mono",Jazz,Jan 1961,Hard Bop,"Rated 4.51 of 76 votes (573 have, 640 want)",Very Good (VG),Sleeve: Good (G),99.7%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$70.00
Duke Ellington & John Coltrane – Duke Ellington & John Coltrane,Impulse! – AS-30,US,"Vinyl, LP, Album, Stereo",Jazz,1963,"Hard Bop, Cool Jazz","Rated 5.00 of 7 votes (37 have, 212 want)",Fair (F),Sleeve: Good (G),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
Monk* – Monk.,Columbia – CS 9091,US,"Vinyl, LP, Album, Stereo",Jazz,1965,Hard Bop,"Rated 4.33 of 84 votes (998 have, 284 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$70.00
"Julian ""Cannonball"" Adderley* With Horace Silver, Paul Chambers (3), Donald Byrd, Nat Adderley, Jerome Richardson, Kenny Clarke – Bohemia After Dark","Savoy Records – MG-12017, Savoy Records – MG 12017",US,"Vinyl, LP, Album, Mono",Jazz,1955,Hard Bop,"Rated 4.44 of 9 votes (63 have, 287 want)",Good Plus (G+),Sleeve: Good (G),99.9%,nan,nan,$70.00
Billy Taylor – One For Fun,Atlantic – 1329,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Cool Jazz","Rated 4.67 of 3 votes (41 have, 16 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$72.00
Cannonball Adderley – Somethin' Else,"Blue Note – BLP 1595, Blue Note – 1595",US,"Vinyl, LP, Album, Repress, Mono, NY USA Pressing, Deep Grooves",Jazz,1963,"Bop, Hard Bop","Rated 4.87 of 15 votes (109 have, 388 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,nan,Plastylite,$71.99
Sonny Criss – Portrait Of Sonny Criss,"Prestige – PR 7526, Prestige – PRST 7526",US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.18 of 11 votes (100 have, 31 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$70.00
Oliver Nelson – The Blues And The Abstract Truth,Impulse! – A-5,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1962,"Hard Bop, Modal","Rated 4.69 of 42 votes (284 have, 480 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$70.00
Blue Mitchell – Boss Horn,Blue Note – BST 84257,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.36 of 22 votes (189 have, 116 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
The Jazz Messengers* – The Jazz Messengers,Columbia – CL 897,US,"Vinyl, LP, Album",Jazz,Nov 1956,Hard Bop,"Rated 4.50 of 44 votes (402 have, 350 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,nan,nan,$70.00
"Coltrane* – ""Live"" At The Village Vanguard",Impulse! – A-10,US,"Vinyl, LP, Album, Mono",Jazz,1963,"Modal, Hard Bop","Rated 4.00 of 4 votes (17 have, 112 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.4%,Village Vanguard,nan,$71.26
Jimmy Smith – House Party,Blue Note – BLP 4002,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1959,"Hard Bop, Bop","Rated 4.83 of 6 votes (86 have, 56 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,Manhattan Towers,Plastylite,$70.00
John Coltrane – Golden Disk,Atlantic – SMJ-7277,Japan,"Vinyl, LP, Compilation, Stereo",Jazz,1965,Hard Bop,"Rated 5.00 of 2 votes (9 have, 5 want)",Near Mint (NM or M-),nan,57.1%,nan,nan,$70.00
Freddie Hubbard – Cry Me Not / Osie Mae,Blue Note – 45-1810,US,"Vinyl, 7"", 45 RPM, Single",Jazz,1961,Hard Bop,"No Rating Yet (1 have, 12 want)",Near Mint (NM or M-),Sleeve: Generic,100.0%,nan,nan,$69.99
Art Blakey & The Jazz Messengers – Meet You At The Jazz Corner Of The World (Volume 1),Blue Note – BST 84054,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,Hard Bop,"Rated 4.29 of 7 votes (72 have, 55 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,Birdland,nan,$69.99
The Miles Davis Sextet & The Thelonious Monk Quartet – Miles & Monk At Newport,Columbia – CS 8978.,US,"Vinyl, LP, Album, Stereo",Jazz,Jun 1964,"Hard Bop, Bop, Modal","Rated 4.46 of 46 votes (681 have, 205 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,Newport Jazz Festival,"Columbia Records Pressing Plant, Terre Haute",$72.28
Miles Davis – The Original Quintet (First Recording),"Prestige – PR 7254, Prestige – PRLP 7254",US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1963,"Bop, Hard Bop","Rated 4.33 of 9 votes (129 have, 113 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$70.99
"Art Blakey, Charlie Persip, Elvin Jones, ""Philly"" Joe Jones – Gretsch Drum Night At Birdland Vol. 2",Roulette – SR-52067,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 3.67 of 3 votes (42 have, 66 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$70.00
John Coltrane – Coltrane's Sound,Atlantic – 1419,US,"Vinyl, LP, Album, Mono",Jazz,1964,Hard Bop,"Rated 4.56 of 25 votes (252 have, 357 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$70.00
Lee Morgan – The Sixth Sense,Blue Note – BST 84335,US,"Vinyl, LP, Album",Jazz,1969,Hard Bop,"Rated 4.29 of 34 votes (353 have, 254 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$69.99
Booker Ervin – The Song Book,"Prestige – PR 7318, Prestige – PRST 7318",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1965,"Hard Bop, Post Bop","Rated 5.00 of 2 votes (16 have, 30 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
Yusef Lateef – The Blue Yusef Lateef,Atlantic – SD 1508,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Free Jazz","Rated 3.33 of 6 votes (51 have, 221 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$70.00
Thelonious Monk Quintet* – 5 By Monk By 5,Riverside Records – RLP 12-305,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.20 of 25 votes (261 have, 139 want)",Very Good Plus (VG+),Sleeve: No Cover,97.6%,nan,nan,$70.00
Lee Morgan – Search For The New Land,"Blue Note – BST 84169, Blue Note – 84169, Blue Note – ST-84169",US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.66 of 44 votes (311 have, 569 want)",Very Good (VG),Sleeve: Fair (F),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$71.63
"The Cannonball Adderley Quintet – Mercy, Mercy, Mercy! - Live At ""The Club""",Capitol Records – ST 2663,US,"Vinyl, LP, Album, Stereo, Los Angeles Pressing","Jazz, Funk / Soul, Blues",Feb 1967,Hard Bop,"Rated 4.27 of 33 votes (364 have, 106 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.7%,nan,"Capitol Records Pressing Plant, Los Angeles",$70.00
Roland Kirk With Jack McDuff* – Kirk's Work,"Prestige – PR 7210, Prestige – PRLP 7210",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.45 of 20 votes (170 have, 222 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$69.99
Victor Feldman – Suite Sixteen,Contemporary Records – C 3541,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Big Band, Bop, Hard Bop, Modal","Rated 4.50 of 2 votes (16 have, 56 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$70.00
Jay Jay Johnson* – The Eminent Jay Jay Johnson Volume 1,Blue Note – BLP 1505,US,"Vinyl, LP, Compilation, Mono",Jazz,1955,"Bop, Hard Bop","Rated 4.65 of 17 votes (156 have, 250 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,WOR Studios,Plastylite,$70.00
Art Blakey & The New Jazz Messengers* – Buttercorn Lady,Limelight – LM 82034,US,"Vinyl, LP, Mono, Album",Jazz,1966,Hard Bop,"Rated 4.17 of 6 votes (79 have, 70 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.7%,"The Lighthouse, Hermosa Beach",nan,$69.99
