Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
John Coltrane With Tadd Dameron – Mating Call,Prestige – PR 7247,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1964,Hard Bop,"Rated 5.00 of 3 votes (57 have, 96 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$59.99
"Julian ""Cannonball"" Adderley* – Cannonball Enroute",Mercury – MG 20616,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.04 of 45 votes (527 have, 69 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$59.99
Tony Scott (2) / Jimmy Knepper – Free Blown Jazz,Carlton – LP-12/113,US,"Vinyl, LP, Album, Mono",Jazz,25 Jun 1959,Hard Bop,"Rated 3.40 of 5 votes (113 have, 53 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$60.00
Cannonball Adderley – Cannonball Adderley-Live!,Capitol Records – ST 2399,US,"Vinyl, LP, Album",Jazz,1965,"Hard Bop, Soul-Jazz, Modal","Rated 3.86 of 21 votes (296 have, 59 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),95.5%,Shelly's Manne-Hole,nan,$60.00
Yusef Lateef – The Blue Yusef Lateef,Atlantic – SD 1508,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Free Jazz","Rated 3.33 of 6 votes (51 have, 221 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$60.00
Miles Davis – Orbits,Columbia Musical Treasuries – DS 417,US,"Vinyl, LP, Compilation, Stereo, Red Labels",Jazz,1968,"Post Bop, Hard Bop, Modal","Rated 4.11 of 9 votes (158 have, 34 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.5%,nan,nan,$59.99
Max Roach Quintet – Conversation,Jazzland – JLP 979,US,"Vinyl, LP, Album, Stereo, Reissue",Jazz,1963,Hard Bop,"Rated 4.27 of 11 votes (61 have, 58 want)",Very Good (VG),Sleeve: Good (G),98.4%,nan,nan,$60.00
Blue Mitchell – A Sure Thing,Riverside Records – RLP 414,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 5.00 of 1 votes (8 have, 13 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,Plaza Sound Studios,nan,$59.99
The Incredible Jimmy Smith* – Open House,Blue Note – BST 84269,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Soul-Jazz","Rated 4.78 of 18 votes (391 have, 68 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.4%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$59.99
The Red Garland Quintet With John Coltrane – Dig It!,"Prestige – PR 7229, Prestige – 7229, Prestige – PRST 7229",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1964,Hard Bop,"Rated 4.33 of 3 votes (57 have, 75 want)",Mint (M),Sleeve: Mint (M),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$59.99
John Coltrane – Stardust,"Prestige – PR 7268, Prestige – PRST 7268",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1964,Hard Bop,"Rated 4.50 of 4 votes (44 have, 93 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$59.99
Miles Davis – Miles Davis At Carnegie Hall,Columbia – CS 8612,Canada,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Modal","Rated 4.75 of 4 votes (20 have, 28 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$60.00
Milt Jackson – Bags & Flutes,Atlantic – 1294,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.14 of 7 votes (126 have, 45 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.6%,nan,nan,$60.00
Miles Davis – Miles À Antibes,"CBS – 62 390, CBS – 62.390",France,"Vinyl, LP, Album, Mono",Jazz,1964,"Hard Bop, Modal","Rated 4.50 of 2 votes (12 have, 24 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Antibes Jazz Festival,nan,$60.00
The New Dynamic Chico Hamilton Quintet* – Drumfusion,Columbia – CS 8607,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Post Bop","Rated 4.50 of 6 votes (77 have, 92 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$60.00
The Cannonball Adderley Quintet – At The Lighthouse,Riverside Records – RLP 9344,US,"Vinyl, LP, Album",Jazz,1960,"Soul-Jazz, Bop, Hard Bop","Rated 4.23 of 26 votes (223 have, 71 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.0%,"The Lighthouse, Hermosa Beach",nan,$59.99
Dexter Gordon – Our Man In Paris,"Blue Note – 84146, Blue Note – BST 84146",US,"Vinyl, LP, Album, Stereo, Reissue, Liberty Pressing",Jazz,1966,Hard Bop,"Rated 4.75 of 16 votes (111 have, 162 want)",Very Good (VG),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$59.99
Sonny Rollins – Newk's Time,Blue Note – BST 84001,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"Rated 4.44 of 9 votes (72 have, 81 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$59.99
Don Menza – Morning Song,SABA – SB 15 066 ST,Germany,"Vinyl, LP, Album, Stereo",Jazz,1966,"Hard Bop, Modal","Rated 4.67 of 9 votes (50 have, 72 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$60.00
Charles Mingus – Mingus At Monterey,"Jazz Workshop – JWS 001, Jazz Workshop – JWS 002",US,"2 × Vinyl, LP, Album, Repress, Stereo",Jazz,1968,"Hard Bop, Post Bop","Rated 4.14 of 21 votes (216 have, 59 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,Monterey Jazz Festival,nan,$60.00
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BST 84076,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.29 of 21 votes (199 have, 104 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,Village Gate,Plastylite,$60.00
Art Blakey's Jazz Messengers* – Ugetsu,Riverside Records – RS 9464,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"Rated 4.67 of 3 votes (9 have, 14 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Birdland,nan,$59.99
John Coltrane – Settin' The Pace,"Prestige – PR 7213, Prestige – PRLP 7213",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.48 of 25 votes (241 have, 261 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$59.99
"The Incredible Jimmy Smith* – At Club ""Baby Grand"" Wilmington, Delaware, Volume 1",Blue Note – BLP 1528,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Soul-Jazz, Hard Bop","Rated 4.45 of 11 votes (125 have, 184 want)",Very Good (VG),Sleeve: Very Good (VG),99.8%,Club Baby Grand,Plastylite,$60.00
Gene Ammons And His All Stars* – Groove Blues,"Prestige – PR 7201, Prestige – 7201, Prestige – PRLP 7201",US,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop","Rated 4.86 of 7 votes (79 have, 59 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$60.00
The Incredible Jimmy Smith* – Crazy! Baby,"Blue Note – 4030, Blue Note – BLP 4030",US,"Vinyl, LP, Album, Mono",Jazz,Jun 1960,Hard Bop,"Rated 4.11 of 28 votes (365 have, 146 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),98.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$59.99
Charlie Mingus* – Tijuana Moods,RCA Victor – LSP-2533,US,"Vinyl, LP, Album, Remastered, Stereo",Jazz,1962,Hard Bop,"Rated 4.70 of 50 votes (407 have, 207 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,RCA Studio A,nan,$55.00
Lee Morgan – The Sidewinder,"Blue Note – BLP 4157, Blue Note – 4157",US,"Vinyl, LP, Album, Mono",Jazz,Jul 1964,Hard Bop,"Rated 4.62 of 140 votes (1162 have, 1102 want)",Good Plus (G+),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$59.00
Charlie Mingus* – Tijuana Moods,RCA Victor – LSP-2533,US,"Vinyl, LP, Album, Remastered, Stereo",Jazz,1962,Hard Bop,"Rated 4.70 of 50 votes (407 have, 207 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,RCA Studio A,nan,$58.00
"Mal Waldron – Sweet Love, Bitter",Impulse! – AS-9142,US,"Vinyl, LP, Album, Stereo","Jazz, Stage & Screen",1967,"Hard Bop, Soundtrack","Rated 4.53 of 15 votes (99 have, 104 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$55.00
"Art Blakey Quintet – A Night At Birdland, Volume 1",Blue Note – BLP 1521,US,"Vinyl, LP, Compilation, Reissue, Repress, Mono, Crossover pressing",Jazz,1959,Hard Bop,"Rated 4.80 of 5 votes (11 have, 65 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,Birdland,Plastylite,$55.00
The Thelonious Monk Orchestra – At Town Hall,Riverside Records – RLP 12-300,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1965,"Bop, Hard Bop","Rated 3.50 of 2 votes (26 have, 20 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,nan,nan,$59.98
"The Cannonball Adderley Quintet – Mercy, Mercy, Mercy! - Live At ""The Club""",Capitol Records – ST 2663,US,"Vinyl, LP, Album, Stereo, Jacksonville Pressing","Jazz, Funk / Soul, Blues",Feb 1967,Hard Bop,"Rated 4.13 of 15 votes (242 have, 61 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,nan,"Capitol Records Pressing Plant, Jacksonville",$55.25
Eddie Harris – Exodus To Jazz,"Vee Jay Records – LP-3016, Vee Jay Records – VJLP 3016",US,"Vinyl, LP, Album, Mono",Jazz,1961,"Soul-Jazz, Hard Bop","Rated 3.76 of 29 votes (383 have, 74 want)",Good (G),Sleeve: Good Plus (G+),98.6%,nan,American Record Pressing Co.,$55.00
Big John Patton* – Oh Baby!,Blue Note – BST 84192,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,"Bop, Hard Bop","Rated 4.45 of 11 votes (106 have, 74 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$55.00
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BST 84076,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.29 of 21 votes (199 have, 104 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Village Gate,Plastylite,$59.50
Miles Davis And Milt Jackson – Quintet / Sextet,"Prestige – LP 7034, Prestige – PRLP 7034",US,"Vinyl, LP, Album, Mono",Jazz,1956,"Bop, Hard Bop","Rated 4.42 of 33 votes (324 have, 304 want)",Good Plus (G+),Sleeve: Good (G),99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$58.99
The John Coltrane Quartet – Africa / Brass,"Impulse! – A-6, Impulse! – AS-6",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1968,"Free Jazz, Hard Bop, Modal","Rated 4.58 of 26 votes (192 have, 172 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$55.35
"The Cannonball Adderley Quintet – Mercy, Mercy, Mercy! - Live At ""The Club""",Capitol Records – ST 2663,US,"Vinyl, LP, Stereo, Album, Reissue, Jacksonville Pressing","Jazz, Funk / Soul, Blues",1969,Hard Bop,"Rated 4.55 of 11 votes (99 have, 68 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),94.6%,nan,"Capitol Records Pressing Plant, Jacksonville",$56.62
The Dave Brubeck Quartet – Time Out,Columbia – CS 8192,US,"Vinyl, LP, Album, Stereo",Jazz,1959,"Bop, Hard Bop","Rated 4.50 of 10 votes (91 have, 246 want)",Very Good (VG),Sleeve: Good Plus (G+),99.7%,nan,nan,$58.50
The Dave Brubeck Quartet – Time Out,Columbia – CS 8192,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1962,"Bop, Hard Bop","Rated 4.58 of 12 votes (137 have, 354 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),93.8%,nan,"Columbia Records Pressing Plant, Terre Haute",$59.00
The Incredible Jimmy Smith* – Home Cookin',"Blue Note – 84050, Blue Note – BST 84050",US,"Vinyl, LP, Album, Stereo",Jazz,Feb 1961,"Hard Bop, Soul-Jazz","Rated 4.56 of 9 votes (134 have, 121 want)",Very Good Plus (VG+),Sleeve: Generic,100.0%,nan,Plastylite,$58.99
Various – The Jazz Life!,"Candid – 8019, Candid – CJM-8019",US,"Vinyl, LP, Album, Mono","Jazz, Blues",Oct 1961,"Hard Bop, Swing","Rated 4.83 of 6 votes (29 have, 17 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.7%,Nola Recording Studios,nan,$55.00
Nat Adderley – To The Ivy League From Nat,Emarcy – MG 36100,US,"Vinyl, LP, Album",Jazz,1956,Hard Bop,"Rated 4.50 of 4 votes (36 have, 9 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),97.5%,nan,nan,$57.31
Villegas* – Tributo A Monk,"Trova – TL12, Trova – TL-12",Argentina,"Vinyl, LP, Album, Mono",Jazz,1967,Hard Bop,"Rated 4.33 of 3 votes (22 have, 21 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,Estudios ION,nan,$58.00
Nat Adderley – The Scavenger,Milestone (4) – MSP 9016,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1968,Hard Bop,"No Rating Yet (9 have, 12 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,Plaza Sound Studios,nan,$59.99
The Horace Silver Quintet – Song For My Father (Cantiga Para Meu Pai),"Blue Note – BLP 4185, Blue Note – 4185",US,"Vinyl, LP, Mono, No DG",Jazz,Dec 1964,"Hard Bop, Latin Jazz","Rated 4.53 of 17 votes (143 have, 292 want)",Very Good (VG),Sleeve: Good Plus (G+),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$59.95
Ronnie Mathews With Freddie Hubbard – Doin' The Thang,"Prestige – PR 7303, Prestige – PRLP 7303",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1964,Hard Bop,"Rated 4.00 of 1 votes (22 have, 84 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$55.00
Charles Mingus – Mingus Ah Um,Columbia – CL 1370,US,"Vinyl, LP, Album, Mono, Terre Haute Pressing",Jazz,1959,"Hard Bop, Bop","Rated 4.50 of 2 votes (9 have, 156 want)",Very Good (VG),Sleeve: Generic,100.0%,Columbia 30th Street Studio,"Columbia Records Pressing Plant, Terre Haute",$59.00
Philly Joe Jones* & Elvin Jones – Together!,Atlantic – 1428,US,"Vinyl, LP, Album, Mono",Jazz,1964,Hard Bop,"Rated 4.14 of 14 votes (107 have, 118 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$56.99
Milt Jackson and Wes Montgomery – Bags Meets Wes!,Riverside Records – RLP 407,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.33 of 12 votes (143 have, 139 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),92.6%,Plaza Sound Studios,nan,$58.04
The Miles Davis Quintet – Miles Smiles,Columbia – CL 2601,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1967,"Hard Bop, Post Bop, Modal","Rated 4.77 of 31 votes (394 have, 273 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,"Columbia Records Pressing Plant, Pitman",$57.35
Bennie Green – Blows His Horn,Prestige – 7160,US,"Vinyl, LP, Album, Mono, Reissue, Bergenfield Labels",Jazz,1960,Hard Bop,"Rated 5.00 of 1 votes (29 have, 29 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$58.99
Dexter Gordon – One Flight Up,Blue Note – BST 84176,US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.56 of 27 votes (221 have, 309 want)",Good Plus (G+),Sleeve: Fair (F),100.0%,nan,Plastylite,$59.95
Miles Davis – E.S.P.,Columbia – CL 2350,US,"Vinyl, LP, Album, Mono, Pitman press",Jazz,1965,"Hard Bop, Post Bop, Modal","Rated 4.55 of 42 votes (426 have, 250 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.5%,nan,"Columbia Records Pressing Plant, Pitman",$59.95
Miles Davis All Stars – Blue 'N' Boogie,Prestige – PREP 1358,US,"Vinyl, 7"", 45 RPM, EP",Jazz,1954,Hard Bop,"No Rating Yet (3 have, 12 want)",Near Mint (NM or M-),Sleeve: Generic,100.0%,nan,nan,$55.00
The New Dynamic Chico Hamilton Quintet* – Drumfusion,Columbia – CS 8607,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Post Bop","Rated 4.50 of 6 votes (77 have, 92 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$59.04
The Horace Silver Quintet Featuring Stanley Turrentine – Serenade To A Soul Sister,Blue Note – BST 84277,US,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1968,"Hard Bop, Latin Jazz","Rated 4.27 of 49 votes (491 have, 179 want)",Very Good (VG),Sleeve: Good (G),100.0%,nan,nan,$57.98
Cannonball Adderley Quartet – Cannonball Takes Charge,Riverside Records – RLP 12-303,US,"Vinyl, LP, Mono",Jazz,1959,"Hard Bop, Bop, Soul-Jazz","Rated 4.38 of 13 votes (182 have, 71 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$59.97
The Horace Silver Quintet Featuring Stanley Turrentine – Serenade To A Soul Sister,Blue Note – BST 84277,US,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1968,"Hard Bop, Latin Jazz","Rated 4.27 of 49 votes (491 have, 179 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$59.00
John Coltrane – Coltrane's Sound,Atlantic – SD 1419,US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.32 of 53 votes (538 have, 592 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),nan,nan,MGM Custom Pressing Division,$55.00
Art Blakey's Jazz Messengers* – A Night In Tunisia,Vik – LX-1115,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Hard Bop, Bop","Rated 4.40 of 5 votes (29 have, 85 want)",Very Good (VG),Sleeve: Fair (F),100.0%,nan,"RCA Records Pressing Plant, Indianapolis",$55.38
The Barry Harris Sextet – Luminescence!,"Prestige – PR 7498, Prestige – PRST 7498",US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.00 of 6 votes (60 have, 45 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$57.30
The Incredible Jimmy Smith* – Open House,Blue Note – BST 84269,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Soul-Jazz","Rated 4.78 of 18 votes (391 have, 68 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$59.95
Bennie Green – Walkin' And Talkin',Blue Note – BST 84010,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1968,Hard Bop,"Rated 4.00 of 4 votes (42 have, 31 want)",Mint (M),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$55.00
Roland Kirk – Here Comes The Whistleman,Atlantic – 3007,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1967,Hard Bop,"Rated 5.00 of 1 votes (3 have, 11 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,nan,$55.55
Charles Mingus – Mingus Ah Um,Columbia – CS 8171,US,"Vinyl, LP, Album, Stereo",Jazz,14 Sep 1959,"Hard Bop, Bop","Rated 4.78 of 122 votes (743 have, 1170 want)",Fair (F),Sleeve: Good (G),99.5%,Columbia 30th Street Studio,nan,$55.00
Various – Golden Jazz Trumpet,Prestige (4) – SMJX-10033,Japan,"Vinyl, LP, Compilation, Stereo, Gatefold",Jazz,1968,Hard Bop,"No Rating Yet (0 have, 0 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$59.00
John Coltrane – The Believer,"Prestige – PR 7292, Prestige – PRST 7292",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 3.20 of 5 votes (35 have, 77 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.6%,nan,nan,$57.00
Chet Baker – The Trumpet Artistry Of Chet Baker,Pacific Jazz – PJ-1206,US,"Vinyl, LP, Album, Mono",Jazz,1955,"Hard Bop, Modal","Rated 4.44 of 32 votes (250 have, 220 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$55.55
Hank Mobley – Hi Voltage,Blue Note – BST 84273,US,"Vinyl, LP, Album, Reissue",Jazz,1970,Hard Bop,"Rated 4.20 of 15 votes (79 have, 55 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$57.99
Art Blakey And The Jazz Messengers* – Drum Suite,Columbia – CL 1002,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Afro-Cuban Jazz, Hard Bop","Rated 4.60 of 10 votes (185 have, 95 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,nan,nan,$57.54
The Horace Silver Quintet Featuring Stanley Turrentine – Serenade To A Soul Sister,Blue Note – BST 84277,US,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1968,"Hard Bop, Latin Jazz","Rated 5.00 of 1 votes (19 have, 33 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.0%,nan,nan,$56.32
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,"Blue Note – 4003, Blue Note – BLP 4003",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,Hard Bop,"Rated 4.81 of 47 votes (344 have, 473 want)",Good (G),Sleeve: Good Plus (G+),99.9%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$59.00
Freddie Hubbard – The Night Of The Cookers - Live At Club La Marchal - Volume 2,Blue Note – BST 84208,US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Hard Bop, Post Bop","Rated 4.36 of 11 votes (84 have, 87 want)",Very Good (VG),Sleeve: Good (G),100.0%,Club La Marchal,Plastylite,$55.55
Art Blakey – Orgy In Rhythm - Volume One,Blue Note – BLP 1554,US,"Vinyl, LP, Album, Mono","Jazz, Latin",1963,"Afro-Cuban Jazz, Hard Bop","Rated 5.00 of 3 votes (22 have, 53 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$58.00
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,Blue Note – BST 4008,US,"Vinyl, LP, Album, Stereo",Jazz,May 1959,"Bop, Hard Bop","Rated 4.57 of 14 votes (100 have, 133 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$56.00
Les McCann – More Or Les McCann,World Pacific Jazz – ST-20166,US,"Vinyl, LP, Album, Stereo",Jazz,1969,"Hard Bop, Soul-Jazz","Rated 4.60 of 5 votes (125 have, 46 want)",Mint (M),Sleeve: Very Good Plus (VG+),91.3%,nan,nan,$56.78
Red Garland – Soul Burnin',Prestige – PRST 7307,US,"Vinyl, LP, Album, Stereo",Jazz,1964,"Soul-Jazz, Hard Bop","Rated 4.67 of 3 votes (21 have, 25 want)",Very Good (VG),Sleeve: Very Good (VG),97.2%,nan,nan,$55.73
The Horace Silver Quintet Plus J.J. Johnson – The Cape Verdean Blues,Blue Note – BST 84220,US,"Vinyl, LP, Album, Stereo",Jazz,Dec 1965,"Hard Bop, Post Bop","Rated 4.53 of 59 votes (400 have, 245 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),98.5%,nan,Plastylite,$55.00
Various – International Jazz Festival Prague 2,Supraphon – SUA 15733,Czechoslovakia,"Vinyl, LP, Repress, Mono",Jazz,1967,"Hard Bop, Post Bop, Big Band","Rated 4.40 of 5 votes (15 have, 25 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,Gramofonové Závody,$59.90
Cannonball Adderley With Milt Jackson – Things Are Getting Better,Riverside Records – RLP 12-286,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Bop, Hard Bop","Rated 3.00 of 1 votes (28 have, 33 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.2%,nan,nan,$55.99
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BLP 4076,US,"Vinyl, LP, Album, Mono",Jazz,Aug 1961,Hard Bop,"Rated 4.28 of 53 votes (598 have, 245 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,Village Gate,Plastylite,$59.50
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Compilation, Mono",Jazz,1959,Hard Bop,"Rated 4.56 of 52 votes (497 have, 416 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,nan,nan,$59.98
Philly Joe Jones* & Elvin Jones – Together!,Atlantic – 1428,US,"Vinyl, LP, Album, Mono",Jazz,1964,Hard Bop,"Rated 4.14 of 14 votes (107 have, 118 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$56.35
The Horace Silver Quintet – The Stylings Of Silver,Blue Note – BLP 1562,US,"Vinyl, LP, Album, Mono",Jazz,Jul 1957,Hard Bop,"Rated 4.63 of 24 votes (177 have, 184 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$56.00
Jørgen Leth Quintet / Igor Čaplinski – Jazz Jamboree 1962 Vol.4,Polskie Nagrania Muza – L 0397,Poland,"Vinyl, LP, 10"", Mono, Export version",Jazz,1962,Hard Bop,"Rated 5.00 of 3 votes (25 have, 63 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.7%,Warsaw Philharmonic Hall,nan,$59.00
Sonny Rollins – Brass / Trio,Verve Records – V6-8430,US,"Vinyl, LP, Album, Reissue, Stereo, Terre Haute Pressing",Jazz,1959,"Big Band, Hard Bop","Rated 3.88 of 8 votes (110 have, 19 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,"Metropolitan Studios, New York","Columbia Records Pressing Plant, Terre Haute",$59.00
