Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
Miles Davis – Seven Steps To Heaven,Columbia – CS 8851,US,"Vinyl, LP, Album, Stereo",Jazz,Sep 1963,"Hard Bop, Modal","Rated 4.61 of 23 votes (251 have, 133 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),82.3%,nan,"Columbia Records Pressing Plant, Pitman",$50.00
The Horace Silver Quintet – The Stylings Of Silver,Blue Note – BLP 1562,US,"Vinyl, LP, Album, Mono",Jazz,Jul 1957,Hard Bop,"Rated 4.63 of 24 votes (177 have, 184 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$50.00
Mose Allison – Local Color,"Prestige – 7121, Prestige – PRLP 7121",US,"Vinyl, LP, Album",Jazz,1958,Hard Bop,"Rated 4.27 of 15 votes (121 have, 117 want)",Very Good (VG),Sleeve: Very Good (VG),99.1%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$50.00
Henry Mancini – Hatari! (Music From The Motion Picture Score),RCA Victor – LPM-2559,US,"Vinyl, LP, Album, Promo, Mono","Jazz, Stage & Screen",1962,"Afro-Cuban Jazz, Hard Bop, Score, Easy Listening","Rated 5.00 of 1 votes (2 have, 8 want)",Mint (M),Sleeve: Near Mint (NM or M-),98.6%,RCA Victor's Music Center Of The World,nan,$50.00
Hank Mobley / Donald Byrd / Jackie McLean / Barry Harris (2) – 52nd St. Theme,"Status Records (2) – ST 8311, Status Records (2) – 8311",US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1965,Hard Bop,"Rated 4.57 of 7 votes (56 have, 138 want)",Very Good (VG),Sleeve: Very Good (VG),99.4%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$50.00
"Julian ""Cannonball"" Adderley* – Cannonball's Sharpshooters",Mercury – MG 20531,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.20 of 10 votes (120 have, 57 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$50.00
Stan Getz Meets Gerry Mulligan – Getz Meets Mulligan In Hi-FI,Verve Records – MG V-8249,US,"Vinyl, LP, Album",Jazz,Dec 1957,"Bop, Hard Bop","Rated 3.95 of 19 votes (292 have, 122 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$50.00
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Compilation, Mono",Jazz,1959,Hard Bop,"Rated 4.56 of 52 votes (497 have, 416 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$50.00
Herbie Hancock – Maiden Voyage,"Blue Note – BST 84195, Blue Note – 84195, Blue Note – BLP-4195/84195",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Hard Bop, Modal","Rated 4.57 of 61 votes (685 have, 529 want)",Very Good (VG),Sleeve: Very Good (VG),99.0%,nan,nan,$50.00
Monk* – Monk.,Columbia – CS 9091,US,"Vinyl, LP, Album, Stereo",Jazz,1965,Hard Bop,"Rated 4.33 of 84 votes (998 have, 284 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$50.00
Sonny Stitt – Only The Blues,"Verve Records – V-8250, Verve Records – MG V-8250, Verve Records – MGV-8250",US,"Vinyl, LP, Album, Reissue",Jazz,1961,Hard Bop,"Rated 4.00 of 1 votes (5 have, 12 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,MGM Record Manufacturing Division,$50.00
John Coltrane – Lush Life,Prestige – PRLP 7188,US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1964,Hard Bop,"Rated 4.33 of 9 votes (74 have, 192 want)",Good Plus (G+),Sleeve: Good Plus (G+),98.9%,nan,nan,$50.00
Charles Mingus – Mingus At Monterey,"Jazz Workshop – JWS 001, Jazz Workshop – JWS 002",US,"2 × Vinyl, LP, Album",Jazz,1966,"Hard Bop, Post Bop","Rated 4.64 of 11 votes (80 have, 86 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,Monterey Jazz Festival,nan,$50.00
John Coltrane – Selflessness Featuring My Favorite Things,"Impulse! – AS-9161, ABC Records – AS-9161",US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Free Jazz","Rated 4.64 of 11 votes (224 have, 90 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,Newport Jazz Festival,nan,$50.00
Willis Jackson – Cookin' Sherry,"Prestige – PR 7211, Prestige – PRLP 7211",US,"Vinyl, LP, Album, Mono",Jazz,1961,"Soul-Jazz, Hard Bop","Rated 4.75 of 4 votes (94 have, 41 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$50.00
The Dave Brubeck Quartet – Time Changes,Columbia – CL 2127,US,"Vinyl, LP, Mono, Album",Jazz,1964,"Hard Bop, Post Bop","Rated 4.09 of 46 votes (740 have, 51 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.7%,nan,nan,$50.00
"Thelonious Monk With John Coltrane – Ruby, My Dear - Monk And Trane",Riverside Records – REP 3217,UK,"Vinyl, 7"", 45 RPM, EP, Mono",Jazz,1958,Hard Bop,"Rated 4.00 of 1 votes (7 have, 16 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$50.00
The Cecil Taylor Quintet* – Stereo Drive,United Artists Records – UAS 5014,US,"Vinyl, LP, Album, Stereo",Jazz,1959,"Hard Bop, Modal","Rated 4.33 of 9 votes (67 have, 162 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$50.00
Lee Morgan – Search For The New Land,Blue Note – BLP 4169,US,"Vinyl, LP, Album, Mono",Jazz,1966,Hard Bop,"Rated 4.54 of 59 votes (361 have, 751 want)",Fair (F),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$50.00
John Coltrane / Hank Mobley / Zoot Sims / Al Cohn – Tenor Conclave,Prestige – PR-7249,US,"Vinyl, LP, Album, Reissue, Repress, Mono",Jazz,1964,"Hard Bop, Modal","Rated 4.78 of 9 votes (111 have, 117 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,"Abbey Record Manufacturing Co., Inc.",$50.00
The Oscar Peterson Trio – On The Town With The Oscar Peterson Trio,Verve Records – MG V-8287,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.29 of 7 votes (44 have, 31 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),96.7%,nan,nan,$50.00
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – 1278,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1966,"Bop, Hard Bop","Rated 5.00 of 2 votes (9 have, 41 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$50.00
Lee Morgan – The Cooker,"Blue Note – BLP-1578, Blue Note – BST-81578",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,Hard Bop,"Rated 4.00 of 2 votes (32 have, 110 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$50.00
Philly Joe Jones* & Elvin Jones – Together!,Atlantic – 1428,US,"Vinyl, LP, Album, Mono",Jazz,1964,Hard Bop,"Rated 4.14 of 14 votes (107 have, 118 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),96.4%,nan,nan,$50.00
Tony Scott (2) / Jimmy Knepper – Free Blown Jazz,"Carlton – STLP-12/113, Carlton – STLP 12/113",US,"Vinyl, LP, Album, Stereo, Deep Groove",Jazz,1959,Hard Bop,"Rated 4.25 of 4 votes (87 have, 34 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$50.00
The Cannonball Adderley Quintet – Them Dirty Blues,Riverside Records – RLP 12-322,US,"Vinyl, LP, Album, Mono, Abbey Pressing",Jazz,1960,Hard Bop,"No Rating Yet (20 have, 14 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,Reeves Sound Studios,"Abbey Record Manufacturing Co., Inc.",$49.99
Lem Winchester & Benny Golson – Winchester Special,"Prestige – NJLP-8223, New Jazz – NJLP-8223",US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1965,Hard Bop,"Rated 5.00 of 1 votes (8 have, 31 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.4%,nan,nan,$50.00
The Miles Davis Sextet & The Thelonious Monk Quartet – Miles & Monk At Newport,Columbia – CL 2178,US,"Vinyl, LP, Album, Mono",Jazz,1964,"Hard Bop, Bop, Modal","Rated 3.50 of 6 votes (79 have, 43 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,Newport Jazz Festival,nan,$50.00
Various – New Blue Horns,Riverside Records – RLP 12-294,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 3.67 of 3 votes (39 have, 27 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$49.99
Jimmy Smith – Midnight Special,Blue Note – BST-84078,US,"Vinyl, LP, Album, Stereo, Plastylite Pressing","Jazz, Blues",1961,"Soul-Jazz, Hard Bop","Rated 4.00 of 48 votes (479 have, 232 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,Plastylite,$49.99
The Dave Brubeck Quartet – Time Further Out (Miro Reflections),Columbia – CS 8490,US,"Vinyl, LP, Stereo",Jazz,1962,Hard Bop,"Rated 4.19 of 16 votes (159 have, 55 want)",Mint (M),Sleeve: Near Mint (NM or M-),99.5%,nan,nan,$49.99
"Johnny ""Hammond"" Smith* With Lem Winchester – Gettin' The Message","Prestige – PR 7217, Prestige – PRLP 7217",US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,1961,"Hard Bop, Soul-Jazz","Rated 3.90 of 10 votes (92 have, 53 want)",Very Good (VG),Sleeve: Very Good (VG),99.4%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$50.00
Jimmy Heath And Brass – Swamp Seed,Riverside Records – RS 9465,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.00 of 2 votes (26 have, 36 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,nan,nan,$49.99
Benny Green* – The Swingin'est,Vee Jay Records – VJLP-1005,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Swing","Rated 3.50 of 4 votes (63 have, 47 want)",Very Good Plus (VG+),Sleeve: Generic,99.8%,nan,nan,$49.99
The Modern Jazz Quartet Guest Artist: Jimmy Giuffre – The Modern Jazz Quartet At Music Inn,Atlantic – 1247,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Hard Bop, Cool Jazz","Rated 3.91 of 32 votes (457 have, 50 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.5%,"Music Inn, Lenox, MA",nan,$50.00
Miles Davis – Collectors' Items,"Prestige – PRLP 7044, Prestige – LP 7044, Prestige – 7044",US,"Vinyl, LP, Album, Mono",Jazz,1964,"Bop, Hard Bop","Rated 4.67 of 9 votes (70 have, 76 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$49.99
Miles Davis – Miles Davis At Carnegie Hall,Columbia – CL 1812,US,"Vinyl, LP, Mono",Jazz,1962,"Hard Bop, Modal","No Rating Yet (6 have, 13 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,nan,"Columbia Records Pressing Plant, Hollywood",$49.99
Jimmy Smith – I'm Movin' On,Blue Note – BST 84255,US,"Vinyl, LP, Album, Stereo",Jazz,Aug 1967,"Hard Bop, Soul-Jazz","Rated 4.25 of 12 votes (144 have, 32 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$49.99
Miles Davis – Seven Steps To Heaven,Columbia – CL 2051,US,"Vinyl, LP, Album, Promo, Mono, White labels",Jazz,Sep 1963,"Hard Bop, Modal","Rated 5.00 of 1 votes (22 have, 57 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,"Columbia Records Pressing Plant, Terre Haute",$49.99
Wynton Kelly – Kelly Great,"Vee Jay Records – VJLP-3004, Vee Jay Records – LPS 3004",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1964,Hard Bop,"No Rating Yet (5 have, 10 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.6%,Fine Recording Studios,nan,$49.99
Ronnie Mathews With Freddie Hubbard – Doin' The Thang,"Prestige – PR 7303, Prestige – PRLP 7303",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1964,Hard Bop,"Rated 4.00 of 1 votes (22 have, 84 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
"Various – Americans In Europe, Vol.2",Impulse! – AS-37,US,"Vinyl, LP, Stereo, Album, Gatefold",Jazz,1963,Hard Bop,"Rated 4.00 of 4 votes (77 have, 19 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$50.00
Jaki Byard – Hi-Fly,"New Jazz – NJ 8273, New Jazz – 8273, Prestige – NJLP 8273",US,"Vinyl, LP, Album, Reissue",Jazz,1965,Hard Bop,"Rated 4.25 of 4 votes (16 have, 34 want)",Very Good (VG),Sleeve: Fair (F),99.0%,nan,nan,$49.99
Oliver Nelson's Big Band – Live From Los Angeles,Impulse! – A-9153,US,"Vinyl, LP, Album, Stereo",Jazz,1967,"Hard Bop, Post Bop","Rated 4.56 of 9 votes (86 have, 19 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$50.00
Gary McFarland / Clark Terry – Tijuana Jazz,Impulse! – A-9104,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1966,"Hard Bop, Post Bop","Rated 4.50 of 2 votes (89 have, 34 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.6%,nan,nan,$50.00
Rita Reys – The Cool Voice Of Rita Reys,Columbia – CL 903,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Hard Bop, Bop","Rated 4.33 of 6 votes (68 have, 103 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.9%,nan,nan,$50.00
Art Farmer – Work Of Art,"New Jazz – NJ 8278, New Jazz – NJLP 8278",US,"Vinyl, LP, Album, Compilation, Reissue, Mono",Jazz,1965,"Bop, Hard Bop, Post Bop","Rated 5.00 of 8 votes (56 have, 84 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.9%,nan,nan,$49.99
The Modern Jazz Quartet Guest Artist: Jimmy Giuffre – The Modern Jazz Quartet At Music Inn Volume 1,Atlantic – 1247,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1962,"Hard Bop, Cool Jazz","Rated 3.25 of 8 votes (79 have, 25 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.5%,"Music Inn, Lenox, MA",nan,$50.00
The Billy Taylor Trio* – A Bientot A Touch Of Taylor,Prestige – PRST 7664,US,"Vinyl, LP, Album, Reissue, Remastered, Stereo",Jazz,1969,"Bop, Hard Bop","No Rating Yet (10 have, 5 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,nan,nan,$49.99
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Mono",Jazz,Nov 1959,Hard Bop,"Rated 4.31 of 59 votes (686 have, 276 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
Art Blakey & The Jazz Messengers – Meet You At The Jazz Corner Of The World (Volume 1),Blue Note – BST 84054,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,Hard Bop,"Rated 4.29 of 7 votes (72 have, 55 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.9%,Birdland,nan,$49.99
Horace Silver – Horace Silver Trio,Blue Note – BST 81520,US,"Vinyl, LP, Compilation, Reissue, Remastered, Stereo",Jazz,1970,"Hard Bop, Soul-Jazz","Rated 3.90 of 10 votes (123 have, 62 want)",Mint (M),Sleeve: Near Mint (NM or M-),100.0%,WOR Studios,nan,$50.00
Nat Adderley – Calling Out Loud,"A&M Records – LP-2017, CTI Records – LP-2017",US,"Vinyl, LP, Album, Promo, Mono",Jazz,1969,"Hard Bop, Soul-Jazz","No Rating Yet (7 have, 29 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),98.2%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Monarch Record Mfg. Co.,$49.99
Villegas* – Tributo A Monk,"Trova – TL12, Trova – TL-12",Argentina,"Vinyl, LP, Album, Mono",Jazz,1967,Hard Bop,"Rated 4.33 of 3 votes (22 have, 21 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.5%,Estudios ION,nan,$49.99
Gary McFarland / Clark Terry – Tijuana Jazz,Impulse! – A-9104,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1966,"Hard Bop, Post Bop","Rated 4.50 of 2 votes (89 have, 34 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$50.00
The Curtis Counce Group – Carl's Blues,Contemporary Records – S 7574,US,"Vinyl, LP, Album, Stereo",Jazz,1960,"Cool Jazz, Hard Bop","Rated 4.40 of 5 votes (45 have, 59 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Contemporary's Studio,nan,$50.00
Ken McIntyre – Stone Blues,"Prestige – NJ 8259, New Jazz – NJ 8259, New Jazz – PRNJ 8259",US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Post Bop","Rated 4.25 of 12 votes (71 have, 127 want)",Very Good (VG),Sleeve: Very Good (VG),99.2%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$50.00
Gerry Mulligan Meets Stan Getz – Gerry Mulligan Meets Stan Getz,"Verve Records – MG V-8249, Verve Records – V-8249",US,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop","Rated 4.16 of 25 votes (287 have, 79 want)",Very Good (VG),Sleeve: Near Mint (NM or M-),100.0%,nan,MGM Records Division,$50.00
The Red Garland Trio – Groovy,Prestige – PRLP 7113,US,"Vinyl, LP, Album, Reissue, Repress, Mono",Jazz,1958,Hard Bop,"Rated 4.20 of 5 votes (43 have, 87 want)",Good Plus (G+),Sleeve: Not Graded,99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$50.00
Jimmy Smith – Bucket,Blue Note – BST-84235,US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Soul-Jazz, Hard Bop","Rated 3.97 of 32 votes (397 have, 46 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.7%,nan,nan,$50.00
Cannonball Adderley Quartet – Cannonball Takes Charge,Riverside Records – RLP 12-303,US,"Vinyl, LP, Mono",Jazz,1959,"Hard Bop, Bop, Soul-Jazz","Rated 4.38 of 13 votes (182 have, 71 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.2%,nan,nan,$49.99
Don Wilkerson – The Texas Twister,Riverside Records – RLP 332,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.00 of 7 votes (60 have, 78 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$50.00
Jimmy Smith – Bucket,Blue Note – BST-84235,US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Soul-Jazz, Hard Bop","Rated 3.97 of 32 votes (397 have, 46 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$50.00
Freddie Roach – Good Move,Blue Note – BLP 4158,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.19 of 16 votes (121 have, 177 want)",Good Plus (G+),Sleeve: Very Good (VG),99.4%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
The New Elvin Jones Trio – Puttin' It Together,Blue Note – BST 84282,US,"Vinyl, LP, Album",Jazz,1968,"Hard Bop, Post Bop","Rated 4.28 of 32 votes (383 have, 164 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
Sonny Clark – Cool Struttin',"Blue Note – BST 81588, Blue Note – BLP 1588",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"Rated 5.00 of 2 votes (38 have, 81 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Research Craft,$50.00
"Coltrane* – ""Live"" At The Village Vanguard",Impulse! – A-10,US,"Vinyl, LP, Album, Mono",Jazz,1962,"Modal, Hard Bop","Rated 4.38 of 16 votes (199 have, 257 want)",Good Plus (G+),Sleeve: Good Plus (G+),92.9%,Village Vanguard,nan,$50.00
Various – International Jazz Festival Prague 2,Supraphon – SUA 15733,Czechoslovakia,"Vinyl, LP, Repress, Mono",Jazz,1967,"Hard Bop, Post Bop, Big Band","Rated 4.40 of 5 votes (15 have, 25 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.9%,nan,Gramofonové Závody,$50.00
Miles Davis – 'Round About Midnight,Columbia – CL 949,US,"Vinyl, LP, Album, Mono",Jazz,04 Mar 1957,Hard Bop,"Rated 4.56 of 209 votes (1942 have, 1471 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,nan,nan,$49.99
"Sonny Rollins – Original Music From The Score ""Alfie""",Impulse! – A-9111,Canada,"Vinyl, LP, Mono, Gatefold",Jazz,1966,"Hard Bop, Post Bop","Rated 3.00 of 1 votes (11 have, 41 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$49.99
Art Blakey And The Jazz Messengers* – Tough!,Cadet – LP-4049,Canada,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"No Rating Yet (0 have, 6 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
Joe Morello – It's About Time,RCA – LPM-2486,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.33 of 6 votes (104 have, 21 want)",Mint (M),Sleeve: Near Mint (NM or M-),99.7%,Webster Hall,nan,$50.00
Art Blakey – Orgy In Rhythm - Volume Two,"Blue Note – 1555, Blue Note – BLP 1555",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.00 of 1 votes (7 have, 29 want)",Good (G),Sleeve: Good (G),100.0%,Manhattan Towers,Plastylite,$50.00
The Horace Silver Quintet – Song For My Father (Cantiga Para Meu Pai),"Blue Note – BLP 4185, Blue Note – 4185",US,"Vinyl, LP, Mono, No DG",Jazz,Dec 1964,"Hard Bop, Latin Jazz","Rated 4.53 of 17 votes (143 have, 292 want)",Good (G),Sleeve: Good (G),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$50.00
Clark Terry / Kenny Dorham – Top Trumpets,Jazzland – JLP 10,US,"Vinyl, LP, Compilation",Jazz,1960,"Bop, Hard Bop","Rated 4.67 of 6 votes (34 have, 15 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$49.99
"The Johnny Griffin And ""Lockjaw"" Davis Quintet* – Tough Tenor Favorites",JAZZLAND – JLP 76,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.75 of 4 votes (55 have, 24 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$50.00
The Hampton Hawes Quartet* – All Night Session! Vol. 2,Contemporary Records – C 3546,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Cool Jazz, Hard Bop","Rated 4.10 of 10 votes (78 have, 28 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),97.3%,nan,nan,$50.00
Frank Strozier – Fantastic Frank Strozier,Vee Jay Records – VJ LP 3005,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1960,Hard Bop,"Rated 4.25 of 16 votes (91 have, 61 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$50.00
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Mono",Jazz,Nov 1959,Hard Bop,"Rated 4.40 of 5 votes (44 have, 67 want)",Fair (F),Sleeve: Good Plus (G+),99.9%,nan,"Columbia Records Pressing Plant, Hollywood",$49.99
Sonny Rollins – Brass / Trio,Verve Records – V6-8430,US,"Vinyl, LP, Album, Reissue, Stereo, Terre Haute Pressing",Jazz,1959,"Big Band, Hard Bop","Rated 3.88 of 8 votes (110 have, 19 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,"Metropolitan Studios, New York","Columbia Records Pressing Plant, Terre Haute",$49.99
The Gil Evans Orchestra* – Out Of The Cool,"Impulse! – AS-4, ABC Records – AS-4",US,"Vinyl, LP, Album, Repress, Stereo, Gatefold",Jazz,1968,"Hard Bop, Contemporary Jazz","Rated 4.64 of 11 votes (82 have, 80 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",True Sound Manufacturing Corp.,$50.00
The Oscar Peterson Trio – On The Town With The Oscar Peterson Trio,Verve Records – MG V-8287,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.29 of 7 votes (44 have, 31 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$50.00
Benny Golson Quintet – Yesterdays / Drumboogie,New Jazz – 45-503,US,"Vinyl, 7"", 45 RPM",Jazz,1959,Hard Bop,"No Rating Yet (4 have, 0 want)",Near Mint (NM or M-),Sleeve: Not Graded,99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
"Various – The Playboy Jazz All-Stars, Volume 3",Playboy Records – PB1959S,US,"3 × Vinyl, LP, Album, Stereo
Box Set, Compilation",Jazz,1960,"Cool Jazz, Dixieland, Swing, Hard Bop, Big Band, Bop","Rated 4.33 of 9 votes (177 have, 49 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,Playboy Jazz Festival,nan,$49.99
Booker Ervin With Dexter Gordon – Setting The Pace,"Prestige – PR 7455, Prestige – PRST 7455",US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 3.82 of 11 votes (114 have, 90 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.9%,nan,Plastylite,$50.00
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Mono",Jazz,Nov 1959,Hard Bop,"Rated 4.40 of 5 votes (44 have, 67 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,"Columbia Records Pressing Plant, Hollywood",$50.00
The Horace Silver Quintet – Silver's Serenade,Blue Note – BLP 4131,US,"Vinyl, LP, Album, Mono",Jazz,Jul 1963,Hard Bop,"Rated 4.27 of 37 votes (296 have, 166 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$50.00
