Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
"Freddie Redd Quartet With Jackie McLean – The Music From ""The Connection""","Blue Note – BLP 4027, Blue Note – 4027",US,"Vinyl, LP, Album, Mono, Deep groove labels",Jazz,1960,Hard Bop,"Rated 4.31 of 16 votes (194 have, 182 want)",Very Good (VG),Sleeve: Very Good (VG),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$90.00
The Horace Silver Quintet – Horace-Scope,Blue Note – BLP 4042,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1961,Hard Bop,"Rated 4.33 of 6 votes (30 have, 56 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$92.99
Art Blakey & The Jazz Messengers – Like Someone In Love,"Blue Note – BST 84245, Blue Note – BLP 4245",US,"Vinyl, LP, Album, Stereo",Jazz,Aug 1967,Hard Bop,"Rated 4.38 of 13 votes (94 have, 133 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","All Disc Records, Inc.",$90.00
"Freddie Redd Quartet With Jackie McLean – The Music From ""The Connection""",Blue Note – BLP 4027,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 5.00 of 1 votes (6 have, 32 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$95.00
Paul Chambers Sextet – Whims Of Chambers,Blue Note – BST 81534,US,"Vinyl, LP, Album, Reissue",Jazz,1966,Hard Bop,"Rated 4.88 of 8 votes (87 have, 130 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$95.00
James Clay – A Double Dose Of Soul,Riverside Records – RLP 349,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Modal","Rated 4.31 of 13 votes (70 have, 169 want)",Very Good (VG),Sleeve: Very Good (VG),99.7%,nan,nan,$90.00
Eric Dolphy – Out There,"Prestige – PR 7652, Prestige – PRST 7652",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1969,"Hard Bop, Free Jazz, Modal","Rated 4.65 of 20 votes (127 have, 140 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$90.00
George Braith – Two Souls In One,Blue Note – BLP 4148,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.27 of 22 votes (90 have, 155 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$90.00
James Moody's Moods* – James Moody's Moods,"Prestige – LP 192, Prestige – PRLP 192",US,"Vinyl, LP, 10""",Jazz,1955,"Bop, Hard Bop","No Rating Yet (2 have, 14 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$95.00
Mose Allison – Local Color,"Prestige – 7121, Prestige – PRLP 7121",US,"Vinyl, LP, Album",Jazz,1958,Hard Bop,"Rated 4.67 of 9 votes (120 have, 69 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$90.00
Albert Ayler – My Name Is Albert Ayler,Fontana – SFON-7053,Japan,"Vinyl, LP, Album, Stereo",Jazz,1965,"Hard Bop, Free Jazz","Rated 5.00 of 2 votes (3 have, 39 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$89.99
Art Blakey And The Jazz Messengers* – Drum Suite,Columbia – CL 1002,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Afro-Cuban Jazz, Hard Bop","Rated 4.60 of 10 votes (185 have, 95 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$90.00
The Ray Draper Quintet Featuring John Coltrane – The Ray Draper Quintet Featuring John Coltrane,"New Jazz – NJLP 8228, Status Records (2) – 8228",US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 5.00 of 1 votes (3 have, 20 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$90.00
The Horace Silver Quintet Plus J.J. Johnson – The Cape Verdean Blues,Blue Note – BST 84220,US,"Vinyl, LP, Album, Stereo",Jazz,Dec 1965,"Hard Bop, Post Bop","Rated 4.53 of 59 votes (400 have, 245 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,Plastylite,$95.00
The Thelonious Monk Quartet – Monk's Dream,Columbia – CL 1965,US,"Vinyl, LP, Album, Mono, Promo",Jazz,1963,Hard Bop,"Rated 4.64 of 11 votes (76 have, 197 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.7%,nan,nan,$90.00
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – SD 1278,US,"Vinyl, LP, Album, Stereo",Jazz,1958,"Bop, Hard Bop","Rated 3.50 of 2 votes (30 have, 74 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$90.00
Randy Weston Trio And Cecil Payne – Jazz A La Bohemia,Riverside Records – RLP 12-232,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 3.25 of 4 votes (25 have, 75 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,Café Bohemia,nan,$89.99
Jackie McLean – Let Freedom Ring,Blue Note – BST 84106,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1967,Hard Bop,"Rated 5.00 of 4 votes (88 have, 152 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$95.00
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Promo, Mono, Terre Haute",Jazz,Nov 1959,Hard Bop,"Rated 4.67 of 9 votes (80 have, 83 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),98.8%,nan,"Columbia Records Pressing Plant, Terre Haute",$90.00
McCoy Tyner – The Real McCoy,Blue Note – BST 84264,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.59 of 46 votes (333 have, 538 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$94.23
Gil Evans Orchestra* Featuring Cannonball Adderley – New Bottle Old Wine,"World Pacific Records – WP-1246, World Pacific Records – WP-1246 (772/773)",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,Hard Bop,"Rated 4.83 of 6 votes (83 have, 95 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.7%,nan,"RCA Records Pressing Plant, Hollywood",$90.00
Jackie McLean – Bluesnik,Blue Note – BLP-4067 / BST-84067,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"Rated 4.00 of 3 votes (22 have, 57 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$92.50
Red Garland – Red In Bluesville,"Prestige – PRLP 7157, Prestige – 7157",US,"Vinyl, LP, Album, Mono","Jazz, Blues",1959,Hard Bop,"Rated 4.67 of 12 votes (153 have, 137 want)",Very Good (VG),Sleeve: Very Good (VG),99.8%,nan,"Abbey Record Manufacturing Co., Inc.",$95.00
The Red Garland Quintet Featuring John Coltrane And Donald Byrd – Soul Junction,Prestige – PRLP 7181,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Oct 1960,Hard Bop,"Rated 4.28 of 32 votes (218 have, 364 want)",Good Plus (G+),Sleeve: Good (G),98.8%,nan,nan,$95.00
Joe Gordon – Introducing Joe Gordon,EmArcy – MG 26046,US,"Vinyl, LP, 10"", Album",Jazz,1955,Hard Bop,"No Rating Yet (0 have, 5 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$94.00
John Coltrane – The Believer,Prestige – PR 7292,US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.50 of 2 votes (33 have, 53 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$84.99
Booker Ervin – The In Between,Blue Note – BST 84283,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Post Bop, Modal","Rated 4.67 of 3 votes (40 have, 34 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$89.99
Wynton Kelly – Wynton Kelly!,"Vee Jay Records – LP-3022, Vee Jay Records – VJLP-3022",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.25 of 8 votes (136 have, 81 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,Bell Sound Studios,"RCA Records Pressing Plant, Indianapolis",$89.95
Lee Morgan – The Sidewinder,"Blue Note – BST 84157, Blue Note – ST-84157, Blue Note – 84157",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.72 of 109 votes (962 have, 812 want)",Very Good (VG),Sleeve: Very Good (VG),97.2%,nan,Plastylite,$87.35
John Coltrane – Lush Life,"Prestige – 7188, Prestige – PRLP 7188",US,"Vinyl, LP, Album, Mono",Jazz,Jan 1961,Hard Bop,"Rated 4.51 of 76 votes (573 have, 640 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$85.00
Freddie Roach – Mo' Greens Please,Blue Note – BLP 4128,US,"Vinyl, LP, Album, Mono",Jazz,1963,"Hard Bop, Soul-Jazz","Rated 4.59 of 17 votes (142 have, 131 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),nan,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$85.00
Lee Morgan – Cornbread,Blue Note – BST 84222,US,"Vinyl, LP, Album, Stereo",Jazz,Jan 1967,"Hard Bop, Post Bop","Rated 4.56 of 39 votes (337 have, 338 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,nan,"All Disc Records, Inc.",$85.00
Miles Davis – Miles Davis At Carnegie Hall,Columbia – CS 8612,US,"Vinyl, LP, Album, Stereo",Jazz,1963,"Hard Bop, Modal","Rated 4.80 of 5 votes (46 have, 44 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.2%,nan,nan,$88.99
"Art Blakey Quintet – A Night At Birdland, Volume 2",Blue Note – BLP 1522,US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1959,Hard Bop,"Rated 4.27 of 15 votes (105 have, 99 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,Birdland,Plastylite,$89.00
Milt Jackson – Milt Jackson Quartet,"Prestige – 7003, Prestige – PRLP 7003",US,"Vinyl, LP, Album, Mono",Jazz,1955,"Hard Bop, Cool Jazz","Rated 5.00 of 1 votes (22 have, 25 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.1%,nan,Plastylite,$89.99
The Kenny Burrell Trio – A Night At The Vanguard,Argo (6) – LPS-655,US,"Vinyl, LP, Album, Stereo",Jazz,1960,"Hard Bop, Soul-Jazz","Rated 4.33 of 3 votes (24 have, 65 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.1%,Village Vanguard,nan,$89.99
John Coltrane – Lush Life,"Prestige – PR 7581, MPS Records – PR 7581",Germany,"Vinyl, LP, Album, Remastered, Stereo",Jazz,1969,Hard Bop,"Rated 4.50 of 6 votes (57 have, 94 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$89.00
John Coltrane – A Love Supreme,"Impulse! – A-77, Impulse! – AS-77, ABC Records – AS-77",US,"Vinyl, LP, Album, Reissue, Stereo, Gatefold Mono Cover",Jazz,1968,"Hard Bop, Modal, Avant-garde Jazz","Rated 4.63 of 8 votes (80 have, 382 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,nan,$89.99
Stanley Turrentine With The Three Sounds – Blue Hour,Blue Note – BST 84057,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1962,Hard Bop,"Rated 4.38 of 16 votes (137 have, 196 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$88.14
Cannonball Adderley – Somethin' Else,Blue Note – BLP 1595,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1960,"Bop, Hard Bop","Rated 4.63 of 19 votes (116 have, 436 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$85.00
Miles Davis And Milt Jackson – Quintet / Sextet,"Prestige – LP 7034, Prestige – PRLP 7034",US,"Vinyl, LP, Album, Mono",Jazz,1956,"Bop, Hard Bop","Rated 4.42 of 33 votes (324 have, 304 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$85.00
Miles Davis – Miles Davis At Carnegie Hall,Columbia – CS 8612,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Modal","Rated 4.12 of 52 votes (724 have, 113 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$85.00
John Coltrane – Bahia,"Prestige – PRST- 7353, Prestige – PR 7353, Prestige – 7353",US,"Vinyl, LP, Album, Stereo",Jazz,May 1965,Hard Bop,"Rated 4.21 of 24 votes (188 have, 143 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$85.00
Art Blakey & The Jazz Messengers – The Freedom Rider,Blue Note – BST 84156,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,Hard Bop,"Rated 5.00 of 1 votes (14 have, 64 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$89.00
"J.R. Monterose, Jon Eardley, Rein De Graaff, Henk Haverhoek, Pierre Courbois – Body And Soul",Munich – 6803 654 M3,Netherlands,"Vinyl, LP, Album",Jazz,1970,"Free Jazz, Hard Bop","Rated 5.00 of 1 votes (15 have, 27 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,Wageningen Agricultural University,nan,$89.99
The Incredible Jimmy Smith* – Rockin' The Boat,"Blue Note – 4141, Blue Note – BLP 4141",US,"Vinyl, LP, Album, Mono",Jazz,Sep 1963,"Hard Bop, Soul-Jazz","Rated 4.43 of 37 votes (426 have, 104 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,Plastylite,$85.00
The Jaki Byard Quartet – Live! Vol. 1,"Prestige – PRST 7419, PR 7419",US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.13 of 16 votes (101 have, 35 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$85.00
Clifford Brown And Max Roach – Study In Brown,"EmArcy – MG 36037, EmArcy – MG-36037",Canada,"Vinyl, LP, Album, Mono",Jazz,1955,"Bop, Hard Bop","Rated 4.00 of 1 votes (2 have, 33 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$85.00
The Gil Evans Orchestra* – Out Of The Cool,"Impulse! – A-4, Impulse! – AS-4",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1963,"Hard Bop, Contemporary Jazz","Rated 5.00 of 2 votes (48 have, 79 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$89.00
John Coltrane And Paul Quinichette – Cattin' With Coltrane And Quinichette,Prestige – 7158,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.29 of 21 votes (159 have, 224 want)",Good Plus (G+),Sleeve: Very Good (VG),99.4%,"Van Gelder Studio, Hackensack, New Jersey",nan,$85.00
Hank Mobley – Workout,Blue Note – BST-84080,US,"Vinyl, LP, Stereo, Album, NY, no DG",Jazz,1962,Hard Bop,"Rated 4.07 of 14 votes (113 have, 288 want)",Good Plus (G+),Sleeve: No Cover,99.3%,nan,nan,$84.99
Donald Byrd – Electric Byrd,Blue Note – BST 84349,US,"Vinyl, LP, Album",Jazz,1970,"Hard Bop, Modal, Latin Jazz","Rated 4.65 of 95 votes (725 have, 876 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$85.00
"Freddie Redd Quartet With Jackie McLean – The Music From ""The Connection""",Blue Note – BST 84027,US,"Vinyl, LP, Album",Jazz,1960,Hard Bop,"Rated 4.13 of 8 votes (52 have, 95 want)",Very Good (VG),Sleeve: Very Good (VG),92.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$88.00
Lee Morgan – Delightfulee,Blue Note – BST 84243,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.44 of 39 votes (274 have, 186 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$85.00
Booker Ervin With Dexter Gordon – Setting The Pace,"Prestige – PR 7455, Prestige – PRST 7455",US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 3.82 of 11 votes (114 have, 90 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,Plastylite,$85.00
Miles Davis – Collectors' Items,"Prestige – PRLP 7044, Prestige – LP 7044, Prestige – 7044",US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.31 of 16 votes (153 have, 93 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,WOR Studios,"Abbey Record Manufacturing Co., Inc.",$88.88
Thelonious Monk – Brilliant Corners,Riverside Records – RLP 12-226,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,Hard Bop,"Rated 4.85 of 52 votes (350 have, 402 want)",Very Good (VG),Sleeve: Very Good (VG),98.0%,Reeves Sound Studios,nan,$85.50
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,Oct 1959,Hard Bop,"Rated 4.62 of 78 votes (682 have, 361 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.4%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$89.99
The Randy Weston Trio + Four Trombones* – Destry Rides Again,United Artists Records – UAL 4045,US,"Vinyl, LP, Album, Promo, Mono","Jazz, Stage & Screen",1959,Hard Bop,"No Rating Yet (19 have, 20 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$85.00
Jimmy Smith – House Party,Blue Note – BLP 4002,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Hard Bop, Bop","Rated 4.38 of 24 votes (267 have, 215 want)",Very Good (VG),Sleeve: Very Good (VG),99.3%,Manhattan Towers,nan,$89.89
Miles Davis – Miles Davis At Carnegie Hall,Columbia – CS 8612,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Modal","Rated 4.12 of 52 votes (724 have, 113 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$87.99
Anthony Williams – Spring,Blue Note – BST 84216,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Free Jazz, Post Bop, Hard Bop","Rated 4.25 of 4 votes (50 have, 123 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$85.00
Donald Byrd – Fuego,"Blue Note – BLP 4026, Blue Note – 4026",US,"Vinyl, LP, Album, Mono",Jazz,Jun 1960,Hard Bop,"Rated 4.70 of 40 votes (242 have, 395 want)",Good (G),Sleeve: Very Good Plus (VG+),99.4%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$85.00
Clifford Brown And Max Roach – At Basin Street,EmArcy – MG 36070,US,"Vinyl, LP, Album, Mono, High Fidelity - Blue Labels",Jazz,1956,"Bop, Hard Bop","Rated 4.46 of 26 votes (323 have, 143 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,nan,nan,$89.95
McCoy Tyner – The Real McCoy,Blue Note – BST 84264,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.59 of 46 votes (333 have, 538 want)",Very Good (VG),Sleeve: Good Plus (G+),99.8%,nan,nan,$84.94
Lee Morgan – Search For The New Land,Blue Note – BLP 4169,US,"Vinyl, LP, Album, Mono",Jazz,1966,Hard Bop,"Rated 4.54 of 59 votes (361 have, 751 want)",Good (G),Sleeve: Good (G),98.1%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$89.99
The Joe Newman Quartet* Featuring Shirley Scott – Soft Swingin' Jazz,Coral – CRL 57208,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Swing, Hard Bop","Rated 4.25 of 4 votes (38 have, 18 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),92.3%,nan,nan,$85.00
Gerry Mulligan Meets Stan Getz – Gerry Mulligan Meets Stan Getz,"Verve Records – MG V-8249, Verve Records – V-8249",US,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop","Rated 4.16 of 25 votes (287 have, 79 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.9%,nan,MGM Records Division,$84.99
Sun Ra And His Arkestra* – Sun Song,Delmark Records – DL-411,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1967,Hard Bop,"Rated 4.60 of 20 votes (80 have, 271 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$89.00
Grant Green – Talkin' About,Blue Note – BST 84183,US,"Vinyl, LP, Album, Stereo",Jazz,1965,"Soul-Jazz, Hard Bop","Rated 4.56 of 9 votes (86 have, 226 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$85.85
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Compilation, Mono",Jazz,1959,Hard Bop,"Rated 4.56 of 52 votes (497 have, 416 want)",Very Good (VG),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$85.00
Chet Baker – The Trumpet Artistry Of Chet Baker,Pacific Jazz – PJ-1206,US,"Vinyl, LP, Album, Mono",Jazz,1955,"Hard Bop, Modal","Rated 4.44 of 32 votes (250 have, 220 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.5%,nan,nan,$85.00
Miles Davis – 'Round About Midnight,Columbia – CL 949,US,"Vinyl, LP, Album, Mono, Hollywood Press",Jazz,1957,Hard Bop,"Rated 4.52 of 21 votes (186 have, 304 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,nan,"Columbia Records Pressing Plant, Hollywood",$89.95
Freddie Roach – Mo' Greens Please,Blue Note – BLP 4128,US,"Vinyl, LP, Album, Mono",Jazz,1963,"Hard Bop, Soul-Jazz","Rated 4.59 of 17 votes (142 have, 131 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$85.00
Booker Little – Booker Little,Time Records (3) – S/2011,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"Rated 4.33 of 9 votes (94 have, 115 want)",Very Good (VG),Sleeve: Very Good (VG),99.7%,nan,nan,$89.99
Various – The Jazz Life!,Candid – CJS 9019,US,"Vinyl, LP, Compilation, Stereo",Jazz,Oct 1961,"Hard Bop, Post Bop","Rated 5.00 of 1 votes (6 have, 6 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,Nola Recording Studios,nan,$88.01
Stanley Turrentine – Hustlin',Blue Note – BLP 4162,US,"Vinyl, LP, Album, Mono",Jazz,Mar 1965,Hard Bop,"Rated 4.29 of 14 votes (158 have, 196 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$85.00
Herbie Hancock – My Point Of View,Blue Note – BST 84126,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Hard Bop, Post Bop","Rated 4.25 of 4 votes (24 have, 114 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$85.00
The Miles Davis Sextet & The Thelonious Monk Quartet – Miles & Monk At Newport,Columbia – CL 2178,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1964,"Hard Bop, Bop, Modal","Rated 5.00 of 2 votes (37 have, 44 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),98.5%,Newport Jazz Festival,nan,$89.99
Miles Davis Quartet* – The Musings Of Miles,Prestige – PRLP-7007,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1960,"Hard Bop, Bop","Rated 4.17 of 6 votes (60 have, 73 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,nan,"Abbey Record Manufacturing Co., Inc.",$85.00
Miles Davis – Blue Moods,Fantasy – 6001,US,"Vinyl, LP, Album, Mono, Reissue, Promo, Red",Jazz,1962,Hard Bop,"Rated 4.71 of 7 votes (48 have, 137 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,Audio-Video Studios,nan,$89.00
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – 1278,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.21 of 42 votes (353 have, 430 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$89.99
Donald Byrd – At The Half Note Cafe (Volume 1),"Blue Note – 4060, Blue Note – BLP 4060",US,"Vinyl, LP, Album, Repress, Mono",Jazz,Jul 1961,Hard Bop,"Rated 4.53 of 19 votes (132 have, 161 want)",Very Good (VG),Sleeve: Very Good (VG),86.7%,Half Note,Plastylite,$85.00
Miles Davis – Seven Steps To Heaven,Columbia – CS 8851,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1963,"Hard Bop, Modal","Rated 5.00 of 2 votes (28 have, 48 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.5%,nan,nan,$85.00
The Dave Bailey Sextet – One Foot In The Gutter: A Treasury Of Soul,Epic – LA 16008,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.67 of 3 votes (74 have, 90 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,nan,$88.88
"Eddie ""Lockjaw"" Davis / Johnny Griffin Quintet* – The Tenor Scene (A Live Recording At Minton's Playhouse)","Prestige – PRLP 7191, Prestige – Prestige 7191",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 3.89 of 9 votes (85 have, 100 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,Minton's Playhouse,"Abbey Record Manufacturing Co., Inc.",$85.00
Blue Mitchell – Out Of The Blue,Riverside Records – RLP 12-293,US,"Vinyl, LP, Album, Mono, Spectrosonic, Deep Groove",Jazz,1959,Hard Bop,"Rated 4.13 of 8 votes (61 have, 113 want)",Very Good (VG),Sleeve: Good (G),98.6%,Reeves Sound Studios,nan,$85.00
