Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
The Dave Brubeck Quartet – Time Further Out (Miro Reflections),Columbia – CS 8490,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.60 of 5 votes (21 have, 38 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,nan,"Columbia Records Pressing Plant, Terre Haute",$124.62
The Herman Foster Trio – Have You Heard Herman Foster,Epic – LA 16010,US,"Vinyl, LP, Album, Promo, Mono","Jazz, Blues",1960,Hard Bop,"Rated 4.00 of 1 votes (8 have, 16 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$125.00
Art Blakey's Jazz Messengers* – Moanin' / Blues March,Blue Note – L 4003,US,"Vinyl, 7"", 33 ⅓ RPM",Jazz,1966,Hard Bop,"Rated 3.00 of 1 votes (1 have, 3 want)",Very Good (VG),Sleeve: Generic,99.7%,nan,nan,$125.00
The Jazz Messengers* – A Midnight Session With The Jazz Messengers,Elektra – EKL-120,US,"Vinyl, LP, Album, Mono",Jazz,13 Jun 1957,Hard Bop,"Rated 3.83 of 12 votes (70 have, 137 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$125.00
The Incredible Jimmy Smith* – Crazy! Baby,"Blue Note – 4030, Blue Note – BLP 4030",US,"Vinyl, LP, Album, Mono",Jazz,Jun 1960,Hard Bop,"Rated 4.11 of 28 votes (365 have, 146 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$125.00
John Coltrane Quartet* – Ballads,Impulse! – A-32,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1965,"Hard Bop, Modal","Rated 4.62 of 47 votes (424 have, 268 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),98.7%,nan,nan,$125.00
Curtis Fuller With Red Garland – Curtis Fuller With Red Garland,"New Jazz – NJ 8277, New Jazz – NJLP 8277",US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.40 of 5 votes (68 have, 111 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$120.00
Miles Davis – Seven Steps To Heaven,Columbia – CL 2051,US,"Vinyl, LP, Album, Mono, Terre-Haute",Jazz,Sep 1963,"Hard Bop, Modal","Rated 4.30 of 80 votes (952 have, 414 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.7%,nan,"Columbia Records Pressing Plant, Terre Haute",$125.00
"Various – The Playboy Jazz All-Stars, Volume 3",Playboy Records – PB1959S,US,"3 × Vinyl, LP, Album, Stereo
Box Set, Compilation",Jazz,1960,"Cool Jazz, Dixieland, Swing, Hard Bop, Big Band, Bop","Rated 4.33 of 9 votes (177 have, 49 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,Playboy Jazz Festival,nan,$125.00
Billy Taylor Trio – At Town Hall,"Prestige – 7093, Prestige – LP 7093, Prestige – PRLP 7093",US,"Vinyl, LP, Album",Jazz,1957,"Bop, Hard Bop","Rated 4.40 of 5 votes (69 have, 29 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Town Hall, New York","Abbey Record Manufacturing Co., Inc.",$125.00
Sonny Rollins – Moving Out,Prestige – LP 7058,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Bop, Hard Bop","Rated 4.29 of 21 votes (131 have, 273 want)",Fair (F),Sleeve: Good (G),99.9%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$125.00
John Coltrane / Archie Shepp – New Thing At Newport,"Impulse! – A-94, Impulse! – AS-94",US,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1966,Hard Bop,"Rated 4.20 of 49 votes (538 have, 328 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.7%,Newport Jazz Festival,nan,$125.00
Buddy De Franco* – Blues Bag,"Vee Jay Records – VJLP 2506, Vee Jay Records – VJ-2506",US,"Vinyl, LP, Album, Mono",Jazz,Jul 1965,Hard Bop,"Rated 4.80 of 5 votes (42 have, 29 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),87.8%,United Recording Studios,nan,$123.00
Miles Davis Sextet* – Someday My Prince Will Come,"CBS – BPG 62104, CBS – CL 1656",UK,"Vinyl, LP, Album, Reissue, Mono",Jazz,1962,"Hard Bop, Modal","Rated 4.13 of 8 votes (77 have, 91 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,Philips,$125.00
Donald Byrd – At The Half Note Cafe (Volume 1),"Blue Note – 4060, Blue Note – BLP 4060",US,"Vinyl, LP, Album, Repress, Mono",Jazz,Jul 1961,Hard Bop,"Rated 4.53 of 19 votes (132 have, 161 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,Half Note,Plastylite,$125.89
Miles Davis All Stars – Walkin',"Prestige – 7076, Prestige – PRLP 7076",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,Hard Bop,"Rated 4.39 of 38 votes (347 have, 188 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,nan,"Abbey Record Manufacturing Co., Inc.",$125.00
Nick Ayoub Quintet – The Montreal Scene,RCA Victor – PC-1042,Canada,"Vinyl, LP, Album, Mono",Jazz,1964,"Hard Bop, Cool Jazz","Rated 4.25 of 4 votes (44 have, 157 want)",Very Good (VG),Sleeve: Very Good (VG),99.2%,nan,nan,$125.00
Victor Feldman – Suite Sixteen,Contemporary Records – C 3541,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Big Band, Bop, Hard Bop, Modal","Rated 4.50 of 2 votes (16 have, 56 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$126.50
"Max Roach – Deeds, Not Words",Riverside Records – RLP 12-280,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.69 of 16 votes (135 have, 253 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$125.00
Miles Davis – Miles Davis At Carnegie Hall,Columbia – CS 8612,US,"Vinyl, LP, Album, Stereo",Jazz,1963,"Hard Bop, Modal","Rated 4.80 of 5 votes (46 have, 44 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$120.00
The Oscar Peterson Trio – On The Town With The Oscar Peterson Trio,Verve Records – MG V-8287,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.29 of 7 votes (44 have, 30 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$125.00
Curtis Fuller With Red Garland – Curtis Fuller With Red Garland,"New Jazz – NJ 8277, New Jazz – NJLP 8277",US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.40 of 5 votes (68 have, 111 want)",Very Good Plus (VG+),Sleeve: Good (G),99.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$127.51
Mal Waldron With John Coltrane / Jackie McLean / Paul Quinichette / Frank Wess – The Dealers,"Status Records (2) – 8316, Status Records (2) – ST 8316",US,"Vinyl, LP, Album, Mono",Jazz,1965,Hard Bop,"Rated 4.80 of 10 votes (85 have, 261 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$125.00
Freddie Hubbard – The Night Of The Cookers - Live At Club La Marchal - Volume 2,Blue Note – BST 84208,US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Hard Bop, Post Bop","Rated 4.36 of 11 votes (84 have, 87 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.7%,Club La Marchal,Plastylite,$120.00
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BLP 4076,US,"Vinyl, LP, Album, Mono",Jazz,Aug 1961,Hard Bop,"Rated 4.28 of 53 votes (598 have, 245 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,Village Gate,Plastylite,$125.00
Oliver Nelson – The Blues And The Abstract Truth,Impulse! – A-5,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1962,"Hard Bop, Modal","Rated 4.69 of 42 votes (284 have, 480 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$120.00
Carl Perkins (4) – Introducing...,Dootone Records – DL-211,US,"Vinyl, LP, Album, Red",Jazz,1956,"Bop, Hard Bop, Soul-Jazz","Rated 4.00 of 2 votes (15 have, 90 want)",Good (G),Sleeve: Good (G),100.0%,nan,nan,$120.00
John Coltrane – Blue Train,"Blue Note – BST 81577, Blue Note – BLP 1577, Blue Note – BLP-1577, Blue Note – 81577",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,Hard Bop,"Rated 4.56 of 9 votes (87 have, 265 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$120.00
The Horace Silver Quintet – The Tokyo Blues,Blue Note – BLP 4110,US,"Vinyl, LP, Album, Mono",Jazz,Sep 1962,Hard Bop,"Rated 4.62 of 60 votes (476 have, 331 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$111.84
Miles Davis All Stars – Vol. 1,"Prestige – LP 196, Prestige – PRLP 196",US,"Vinyl, LP, 10""",Jazz,1955,"Bop, Hard Bop","Rated 4.50 of 4 votes (31 have, 78 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$120.00
Sonny Rollins – Way Out West,Contemporary Records – M3530,US,"Vinyl, LP, Mono, Reissue",Jazz,1959,Hard Bop,"Rated 4.82 of 11 votes (76 have, 172 want)",Good Plus (G+),Sleeve: Fair (F),99.3%,Contemporary's Studio,nan,$119.99
"Jackie McLean – 4, 5 & 6",New Jazz – NJ 8279,US,"Vinyl, LP, Album, Reissue",Jazz,1962,Hard Bop,"Rated 4.20 of 5 votes (69 have, 79 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$111.99
Jackie McLean – Let Freedom Ring,Blue Note – BST 84106,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1967,Hard Bop,"Rated 5.00 of 4 votes (88 have, 152 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$119.99
The Horace Silver Quintet – Song For My Father = Cantiga Para Meu Pai,"Blue Note – 84185, Blue Note – BST 84185",US,"Vinyl, LP, Album, Reissue, Stereo, NY USA Label",Jazz,1966,"Hard Bop, Latin Jazz","Rated 5.00 of 1 votes (30 have, 164 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$119.99
Charles Mingus – Mingus At Monterey,"Jazz Workshop – JWS 001, Jazz Workshop – JWS 002",US,"2 × Vinyl, LP, Album",Jazz,1966,"Hard Bop, Post Bop","Rated 4.64 of 11 votes (80 have, 86 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),95.2%,Monterey Jazz Festival,nan,$118.00
John Coltrane – A Love Supreme,"Impulse! – SMAS-90215, Impulse! – 90215",US,"Vinyl, LP, Album, Stereo, Club Edition",Jazz,1965,"Free Jazz, Hard Bop, Modal","Rated 4.82 of 39 votes (228 have, 1057 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,"Capitol Records Pressing Plant, Scranton",$120.00
John Coltrane – Giant Steps,Atlantic – 1311,US,"Vinyl, LP, Album, Repress, Mono, Laminated Cover",Jazz,1960,Hard Bop,"Rated 4.80 of 25 votes (199 have, 739 want)",Good Plus (G+),Sleeve: Very Good (VG),99.9%,Atlantic Studios,nan,$117.59
The Miles Davis Quintet – Relaxin' With The Miles Davis Quintet,"Prestige – 7129, Prestige – PRLP 7129",US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.72 of 72 votes (528 have, 433 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$119.00
Wynton Kelly – Wynton Kelly!,"Vee Jay Records – LP-3022, Vee Jay Records – VJLP-3022",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.25 of 8 votes (136 have, 81 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.6%,Bell Sound Studios,"RCA Records Pressing Plant, Indianapolis",$119.99
Sonny Rollins Quartet – Tenor Madness,Prestige – PRLP 7047,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.80 of 10 votes (72 have, 113 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$120.00
Bennie Green – Hornful Of Soul,Parlophone – PMC 1180,UK,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.00 of 1 votes (8 have, 23 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$115.00
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BLP 4076,US,"Vinyl, LP, Album, Mono",Jazz,Aug 1961,Hard Bop,"Rated 4.28 of 53 votes (598 have, 245 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.6%,Village Gate,Plastylite,$120.00
Miles Davis – Collectors' Items,"Prestige – PRLP 7044, Prestige – LP 7044, Prestige – 7044",US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.31 of 16 votes (153 have, 93 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,WOR Studios,"Abbey Record Manufacturing Co., Inc.",$120.00
John Coltrane And Paul Quinichette – Cattin' With Coltrane And Quinichette,Prestige – 7158,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.29 of 21 votes (159 have, 224 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.6%,"Van Gelder Studio, Hackensack, New Jersey",nan,$115.00
Sonny Rollins – Volume 2,Blue Note – BLP 1558,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1962,Hard Bop,"Rated 3.80 of 5 votes (35 have, 93 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),98.8%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$120.00
Miles Davis – Ascenseur Pour L'Échafaud,Fontana – 660 213 TR,Germany,"Vinyl, LP, 10"", Album, Mono","Jazz, Stage & Screen",1958,"Hard Bop, Soundtrack, Modal","Rated 4.91 of 11 votes (55 have, 354 want)",Very Good (VG),Sleeve: Very Good (VG),99.2%,nan,Philips Phonografische Industrie,$111.15
Hank Mobley Quintet* – Mobley's 2nd Message,Prestige – PRLP 7082,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.50 of 8 votes (53 have, 165 want)",Good (G),Sleeve: No Cover,100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$120.00
The Miles Davis Quintet – 'Round About Midnight,"Columbia – YS 302, CBS – YS-302",Japan,"Vinyl, LP, Album",Jazz,1964,Hard Bop,"Rated 5.00 of 1 votes (7 have, 200 want)",Near Mint (NM or M-),nan,57.1%,nan,nan,$120.00
John Coltrane – Coltrane Plays The Blues,Atlantic – 1382,US,"Vinyl, LP, Album, Mono",Jazz,1962,"Hard Bop, Modal","Rated 4.15 of 52 votes (489 have, 398 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Atlantic Studios,MGM Custom Pressing Division,$110.46
Donald Byrd – Royal Flush,Blue Note – BLP 4101,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Soul-Jazz, Post Bop","Rated 4.68 of 22 votes (151 have, 355 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$115.38
Bobby Hutcherson – Components,Blue Note – BLP 4213,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Post Bop, Avant-garde Jazz, Hard Bop","Rated 4.70 of 23 votes (160 have, 496 want)",Good Plus (G+),Sleeve: Near Mint (NM or M-),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$113.29
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – 7094, Prestige – PRLP 7094",US,"Vinyl, LP, Album, Mono, Secondary Pressing Ring",Jazz,Jul 1957,Hard Bop,"No Rating Yet (3 have, 45 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,"Abbey Record Manufacturing Co., Inc.",$120.00
The Miles Davis Quintet – Relaxin' With The Miles Davis Quintet,Prestige – PRLP 7129,US,"Vinyl, LP, Album, Mono, 1st Pressing",Jazz,1958,Hard Bop,"Rated 4.46 of 39 votes (368 have, 744 want)",Good Plus (G+),Sleeve: Good Plus (G+),92.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$110.58
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,Oct 1959,Hard Bop,"Rated 4.62 of 78 votes (682 have, 361 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$119.00
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – PRLP 7094, Prestige – Prestige 7094",US,"Vinyl, LP, Album, Mono, Repress",Jazz,1958,Hard Bop,"Rated 4.82 of 34 votes (315 have, 258 want)",Very Good (VG),Sleeve: Very Good (VG),99.7%,nan,"Abbey Record Manufacturing Co., Inc.",$120.00
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Promo, Mono, Terre Haute",Jazz,Nov 1959,Hard Bop,"Rated 4.67 of 9 votes (80 have, 83 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),97.6%,nan,"Columbia Records Pressing Plant, Terre Haute",$120.00
Miles Davis All Stars – Walkin',"Prestige – 7076, Prestige – PRLP 7076",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,Hard Bop,"Rated 4.39 of 38 votes (347 have, 188 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.9%,nan,"Abbey Record Manufacturing Co., Inc.",$119.00
"Sonny Rollins – Original Music From The Score ""Alfie""",Impulse! – A-9111,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1966,"Hard Bop, Post Bop","Rated 4.64 of 36 votes (301 have, 254 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$111.11
The Cannonball Adderley Quintet Featuring Nat Adderley – The Cannonball Adderley Quintet In San Francisco,"Riverside Records – RLP 311, Riverside Records – RLP 12-311",US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.13 of 47 votes (430 have, 108 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,"The Jazz Workshop, San Francisco",nan,$120.00
Jay Jay Johnson* – The Eminent Jay Jay Johnson Volume 1,"Blue Note – BLP 1505, Blue Note – 1505",US,"Vinyl, LP, Compilation, Repress, Mono",Jazz,1967,"Bop, Hard Bop","Rated 3.50 of 4 votes (34 have, 44 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,WOR Studios,nan,$119.00
The Horace Silver Quintet Plus J.J. Johnson – The Cape Verdean Blues,Blue Note – BLP 4220,US,"Vinyl, LP, Album, Mono",Jazz,Dec 1965,"Hard Bop, Post Bop, Latin Jazz","Rated 4.50 of 50 votes (348 have, 320 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$120.00
Booker Ervin – The Freedom Book,Prestige – PR 7295,US,"Vinyl, LP, Album, Mono",Jazz,1964,Hard Bop,"Rated 4.46 of 13 votes (49 have, 177 want)",Very Good (VG),Sleeve: Very Good (VG),99.6%,nan,nan,$119.00
Max Roach – Drums Unlimited,Atlantic – SD 1467,US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.25 of 48 votes (464 have, 301 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.3%,nan,nan,$117.00
Sonny Rollins – Tour De Force,Prestige – PRLP-7126,US,"Vinyl, LP, Album",Jazz,1958,"Bop, Hard Bop","Rated 4.53 of 15 votes (88 have, 155 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$120.00
Miles Davis Sextet* – Someday My Prince Will Come,Columbia – CS 8456,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.42 of 57 votes (653 have, 268 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$120.00
Lee Morgan – The Sidewinder,"Blue Note – BST 84157, Blue Note – ST-84157, Blue Note – 84157",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.72 of 109 votes (962 have, 812 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,nan,Plastylite,$115.00
Miles Davis – Milestones,Columbia – CL 1193,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.73 of 11 votes (134 have, 231 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,Columbia 30th Street Studio,"Columbia Records Pressing Plant, Bridgeport",$120.00
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Compilation, Mono",Jazz,1959,Hard Bop,"Rated 4.56 of 52 votes (497 have, 416 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,nan,nan,$110.40
Yusef Lateef – This Is Yusef Lateef,Riverside Records – R 3011,US,"Vinyl, LP, Album, Promo, Reissue, Remastered, Mono",Jazz,1968,Hard Bop,"No Rating Yet (5 have, 30 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$115.00
Jimmy Smith – The Sounds Of Jimmy Smith,Blue Note – BLP 1556,US,"Vinyl, LP, Album, Reissue",Jazz,1963,"Hard Bop, Soul-Jazz","No Rating Yet (32 have, 41 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$120.00
The Jamaican Jazz Crusaders – A Live Interview And Set With The Jamaican Jazz Crusaders,JMA Records – JLP 11-101,US,"Vinyl, LP","Jazz, Non-Music",1969,"Interview, Hard Bop","Rated 4.25 of 8 votes (48 have, 82 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$119.99
Lee Morgan – The Rumproller,Blue Note – BST 84199,US,"Vinyl, LP, Album, Reissue",Jazz,1966,"Hard Bop, Modal","Rated 4.57 of 14 votes (90 have, 110 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$119.99
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,Blue Note – BST 4008,US,"Vinyl, LP, Album, Stereo",Jazz,May 1959,"Bop, Hard Bop","Rated 4.57 of 14 votes (100 have, 133 want)",Near Mint (NM or M-),Sleeve: Good (G),99.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$112.79
Ace 7 – Cine Jazz = 死刑台のエレベーター／シネ・ジャズ,RCA – JRS-7012,Japan,"Vinyl, LP, Album, Stereo, Gatefold","Jazz, Stage & Screen",1969,"Hard Bop, Cool Jazz, Latin Jazz","No Rating Yet (8 have, 59 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$120.00
Miles Davis Sexteto* – Someday My Prince Will Come,CBS – 8449,Argentina,"Vinyl, LP, Album, Mono",Jazz,11 Dec 1961,"Hard Bop, Modal","No Rating Yet (7 have, 46 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$119.00
Miles Davis All Stars – Walkin',"Prestige – 7076, Prestige – PRLP 7076",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,Hard Bop,"Rated 4.39 of 38 votes (347 have, 188 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,nan,"Abbey Record Manufacturing Co., Inc.",$115.00
Ken McIntyre – Stone Blues,"Prestige – NJ 8259, New Jazz – NJ 8259, New Jazz – PRNJ 8259",US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Post Bop","Rated 4.25 of 12 votes (69 have, 128 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$120.00
Anthony Williams – Spring,Blue Note – BST 84216,US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Free Jazz, Post Bop, Hard Bop","Rated 4.67 of 21 votes (167 have, 262 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,Plastylite,$120.00
Miles Davis Sexteto* – Someday My Prince Will Come,CBS – 8449,Argentina,"Vinyl, LP, Album, Mono",Jazz,11 Dec 1961,"Hard Bop, Modal","No Rating Yet (7 have, 46 want)",Very Good (VG),Sleeve: Very Good (VG),99.0%,nan,nan,$119.99
Jackie McLean – Right Now!,Blue Note – BST 84215,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1967,Hard Bop,"Rated 4.60 of 5 votes (39 have, 113 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$119.99
The John Coltrane Quartet – Africa / Brass,"La Voce Del Padrone – CSDQ, Impulse! – A-6",Italy,"Vinyl, LP, Album, Stereo",Jazz,Sep 1961,"Free Jazz, Hard Bop, Modal","Rated 5.00 of 1 votes (3 have, 64 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$119.99
John Coltrane – A Love Supreme,"Impulse! – A-77, ABC Records – AS-77",US,"Vinyl, LP, Album, Reissue, Stereo, Gatefold",Jazz,1968,"Hard Bop, Modal, Avant-garde Jazz","Rated 4.69 of 42 votes (384 have, 709 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$120.00
The John Coltrane Quartet – Africa / Brass,Impulse! – A-6,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,Sep 1961,"Free Jazz, Hard Bop, Modal","Rated 4.64 of 42 votes (428 have, 361 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$115.99
The Miles Davis Quintet – Relaxin' With The Miles Davis Quintet,Prestige – PRLP 7129,US,"Vinyl, LP, Reissue, Mono",Jazz,1964,Hard Bop,"Rated 4.62 of 13 votes (121 have, 223 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.1%,"Van Gelder Studio, Hackensack, New Jersey",nan,$120.00
"The Incredible Jimmy Smith* – At Club ""Baby Grand"" Wilmington, Delaware, Volume 1",Blue Note – BLP 1528,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Soul-Jazz, Hard Bop","Rated 4.45 of 11 votes (125 have, 184 want)",Very Good (VG),Sleeve: Very Good (VG),99.8%,Club Baby Grand,Plastylite,$119.72
Herbie Hancock – Maiden Voyage,Blue Note – BLP 4195,US,"Vinyl, LP, Album, Mono, DG Side 1",Jazz,1965,"Hard Bop, Modal","Rated 4.43 of 72 votes (454 have, 1282 want)",Very Good (VG),Sleeve: Fair (F),95.3%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$113.99
