Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
John Coltrane – The Last Trane,"Prestige – PR 7378, Prestige – PRST 7378",US,"Vinyl, LP, Album, Remastered, Stereo",Jazz,1965,Hard Bop,"Rated 4.78 of 9 votes (107 have, 81 want)",Mint (M),Sleeve: Mint (M),99.2%,"Van Gelder Studio, Hackensack, New Jersey",nan,$149.99
Jimmy Smith – Got My Mojo Workin',Verve Records – V-8641,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1966,"Hard Bop, Bop, Soul-Jazz","Rated 3.97 of 64 votes (977 have, 104 want)",Mint (M),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$149.98
Donald Byrd – Fuego,"Blue Note – BLP 4026, Blue Note – 4026",US,"Vinyl, LP, Album, Mono",Jazz,Jun 1960,Hard Bop,"Rated 4.70 of 40 votes (242 have, 395 want)",Very Good (VG),Sleeve: Good Plus (G+),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$145.00
The Horace Silver Quintet – The Stylings Of Silver,Blue Note – BLP 1562,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1957,Hard Bop,"Rated 4.33 of 21 votes (145 have, 146 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.5%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$149.99
Kenny Burrell & John Coltrane – Kenny Burrell & John Coltrane,"New Jazz – NJ 8276, New Jazz – NJLP 8276",US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.17 of 12 votes (50 have, 244 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$150.00
"Frank Wess, John Coltrane, Paul Quinichette, Mal Waldron, Doug Watkins, Arthur Taylor* – Wheelin' & Dealin'","Prestige – 7131, Prestige – PRLP 7131",US,"Vinyl, LP, Album, Mono",Jazz,Apr 1958,Hard Bop,"Rated 4.25 of 8 votes (77 have, 315 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$150.00
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,Oct 1959,Hard Bop,"Rated 4.62 of 78 votes (682 have, 361 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$150.00
Blue Mitchell – Heads Up!,Blue Note – BST 84272,US,"Vinyl, LP, Album","Jazz, Funk / Soul",1968,Hard Bop,"Rated 4.18 of 49 votes (354 have, 311 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.2%,nan,nan,$145.91
"The Incredible Jimmy Smith* – At Club ""Baby Grand"" Wilmington, Delaware, Volume 2",Blue Note – BLP 1529,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Hard Bop, Soul-Jazz","Rated 5.00 of 1 votes (22 have, 33 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.0%,nan,Plastylite,$150.00
Herbie Hancock – Maiden Voyage,"Blue Note – BST 84195, Blue Note – 84195, Blue Note – BLP-4195/84195",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Hard Bop, Modal","Rated 4.57 of 61 votes (684 have, 528 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$149.00
Joe Henderson – Power To The People,Milestone (4) – MSP 9024,US,"Vinyl, LP, Album, Gatefold",Jazz,1969,"Hard Bop, Post Bop","Rated 4.55 of 11 votes (129 have, 432 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,Plaza Sound Studios,nan,$145.00
"Cannonball Adderley, Miles Davis, Hank Jones, Sam Jones, Art Blakey – Somethin' Else","Blue Note – 1595, Blue Note – BST 1595",US,"Vinyl, LP, Album, Stereo",Jazz,May 1959,"Bop, Hard Bop","Rated 4.80 of 61 votes (355 have, 826 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),99.6%,nan,Plastylite,$145.00
Cecil Taylor Quintet – Hard Driving Jazz,United Artists Records – UAL 4014,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Modal","Rated 3.94 of 16 votes (98 have, 290 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$145.00
Max Roach His Chorus And Orchestra – It's Time,Impulse! – AS-16,US,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1962,"Hard Bop, Modal","Rated 4.30 of 23 votes (179 have, 302 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,Fine Recording Studios,nan,$147.08
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – PRLP 7094, Prestige – Prestige 7094",US,"Vinyl, LP, Album, Mono, Repress",Jazz,1958,Hard Bop,"Rated 4.82 of 34 votes (315 have, 258 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.2%,nan,"Abbey Record Manufacturing Co., Inc.",$150.00
Tete Montoliu Trio – A Tot Jazz / 2,Concentric (2) – 5703-SZL,Spain,"Vinyl, LP, Album, Stereo",Jazz,1965,"Hard Bop, Bop","No Rating Yet (10 have, 43 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,"Fonogram, S.A.",$150.00
Donald Byrd – Free Form,Blue Note – BLP 4118,US,"Vinyl, LP, Album, Mono",Jazz,Oct 1966,Hard Bop,"Rated 4.38 of 55 votes (346 have, 378 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$149.99
Roy Haynes With Phineas Newborn* | Paul Chambers (3) – We Three,New Jazz – NJLP 8210,US,"Vinyl, LP, Album, Mono",Jazz,May 1959,"Bop, Hard Bop","Rated 4.11 of 9 votes (86 have, 315 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$150.00
John Coltrane – A Love Supreme,"Impulse! – A-77, ABC Records – AS-77",US,"Vinyl, LP, Album, Reissue, Stereo, Gatefold",Jazz,1968,"Hard Bop, Modal, Avant-garde Jazz","Rated 4.69 of 42 votes (384 have, 709 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$149.00
Miles Davis – Bags Groove,Prestige – PR 7109,US,"Vinyl, LP, Album, Reissue",Jazz,1964,"Bop, Hard Bop","Rated 4.67 of 3 votes (48 have, 129 want)",Mint (M),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$150.00
Red Garland – Red In Bluesville,"Prestige – PRLP 7157, Prestige – 7157",US,"Vinyl, LP, Album, Mono","Jazz, Blues",1959,Hard Bop,"Rated 4.67 of 12 votes (153 have, 137 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.7%,nan,"Abbey Record Manufacturing Co., Inc.",$148.00
Johnny Griffin – The Little Giant,Riverside Records – RLP 1149,US,"Vinyl, LP, Album, Stereo",Jazz,1959,Hard Bop,"Rated 4.71 of 7 votes (39 have, 57 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Reeves Sound Studios,nan,$148.89
Johnny Griffin Quartet* – The Kerry Dancers,Riverside Records – RLP 420,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.29 of 7 votes (65 have, 121 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.9%,Plaza Sound Studios,nan,$150.00
"Vlasta Průchová, Junior Trio – Four Brothers / The Man I Love",Supraphon – SUN 45155,Czechoslovakia,"Vinyl, 7"", 45 RPM, Mono",Jazz,1965,"Hard Bop, Vocal","No Rating Yet (2 have, 5 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.9%,nan,nan,$150.00
Richard Williams – New Horn In Town,Candid – CJS 9003,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"No Rating Yet (11 have, 27 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.2%,Nola Recording Studios,nan,$149.00
The Red Garland Quintet Featuring John Coltrane And Donald Byrd – Soul Junction,Prestige – PRLP 7181,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Oct 1960,Hard Bop,"Rated 4.28 of 32 votes (218 have, 364 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$149.99
The Horace Silver Quintet Plus J.J. Johnson – The Cape Verdean Blues,Blue Note – BST 84220,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,"Hard Bop, Post Bop, Latin Jazz","Rated 4.62 of 13 votes (55 have, 91 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","All Disc Records, Inc.",$150.00
Donald Byrd – Byrd In Hand,Blue Note – BST 84019,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,Hard Bop,"Rated 5.00 of 1 votes (3 have, 27 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,"Van Gelder Studio, Hackensack, New Jersey",nan,$149.99
"Coltrane* – ""Live"" At The Village Vanguard",Impulse! – A-10,US,"Vinyl, LP, Album, Mono",Jazz,1963,"Modal, Hard Bop","Rated 4.61 of 31 votes (231 have, 232 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),92.6%,Village Vanguard,nan,$150.00
Lee Morgan – Search For The New Land,"Blue Note – BST 84169, Blue Note – 84169, Blue Note – ST-84169",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,Hard Bop,"Rated 4.47 of 19 votes (93 have, 246 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$149.99
Lee Morgan – The Sidewinder,"Blue Note – BST 84157, Blue Note – ST-84157, Blue Note – 84157",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.72 of 109 votes (962 have, 812 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,nan,Plastylite,$149.99
Dexter Gordon – Go!,Blue Note – BST 84112,US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 3.67 of 3 votes (23 have, 145 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$150.00
The Ray Draper Quintet Featuring John Coltrane – The Ray Draper Quintet Featuring John Coltrane,"New Jazz – 8228, New Jazz – NJLP 8228",US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.24 of 17 votes (124 have, 289 want)",Very Good (VG),Sleeve: Very Good (VG),99.7%,nan,nan,$145.00
Jackie McLean – One Step Beyond,Blue Note – BLP 4137,US,"Vinyl, LP, Album, Mono",Jazz,Feb 1964,"Hard Bop, Post Bop","Rated 4.76 of 29 votes (184 have, 299 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$150.00
Sonny Rollins Quartet – Tenor Madness,Prestige – PRLP 7047,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.80 of 10 votes (72 have, 113 want)",Very Good (VG),Sleeve: Very Good (VG),99.4%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$150.00
Miles Davis Sexteto* – Someday My Prince Will Come,CBS – 8449,Argentina,"Vinyl, LP, Album, Mono",Jazz,11 Dec 1961,"Hard Bop, Modal","No Rating Yet (7 have, 46 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$145.00
Lee Morgan – The Sidewinder,"Blue Note – BST 84157, Blue Note – 4157",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.70 of 10 votes (61 have, 294 want)",Very Good (VG),Sleeve: Very Good (VG),99.8%,nan,Plastylite,$150.00
Jack Wilson – Easterly Winds,Blue Note – BST 84270,US,"Vinyl, LP, Album",Jazz,1967,"Post Bop, Hard Bop","Rated 4.29 of 21 votes (195 have, 171 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$149.99
Milt Jackson & John Coltrane – Bags & Trane,Atlantic – SD 1368,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.56 of 16 votes (139 have, 214 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$145.00
Jimmy Smith – Jumpin' The Blues / One O'clock Jump,Blue Note – 45-1820,US,"Vinyl, 7"", 45 RPM",Jazz,1960,Hard Bop,"Rated 4.00 of 2 votes (63 have, 10 want)",Mint (M),Sleeve: Generic,99.9%,nan,nan,$149.99
Nathan Davis Quartet – Rules Of Freedom,Polydor – 623 275,Germany,"Vinyl, LP, Album",Jazz,1969,"Hard Bop, Modal","Rated 4.43 of 14 votes (86 have, 311 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.7%,Studio Acousti,Deutsche Grammophon Gesellschaft Pressing Plant,$150.00
"Sonny Rollins – A Night At The ""Village Vanguard""",Blue Note – BLP 1581,US,"Vinyl, LP, Album, Mono",Jazz,Dec 1957,"Hard Bop, Bop","Rated 4.61 of 44 votes (295 have, 496 want)",Good Plus (G+),Sleeve: Good Plus (G+),99.7%,Village Vanguard,Plastylite,$150.00
Bob Tulley Quintet – Bob Tulley Quintet,"Skylark Records (2) – SKLP 16, Skylark Records (2) – SK 16-33",US,"Vinyl, LP, 10"", Album",Jazz,1954,Hard Bop,"Rated 3.00 of 1 votes (7 have, 9 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$149.99
Hampton Hawes Trio – Hampton Hawes Vol. 1: The Trio,Contemporary Records – C3505,US,"Vinyl, LP, Album, Mono",Jazz,1955,"Bop, Hard Bop, Swing","Rated 4.35 of 23 votes (253 have, 88 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$149.99
Freddie Hubbard – The Night Of The Cookers - Live At Club La Marchal - Volume 1,Blue Note – BST 84207,US,"Vinyl, LP, Album, Stereo",Jazz,Nov 1965,"Hard Bop, Post Bop","Rated 4.42 of 12 votes (104 have, 103 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.7%,Club La Marchal,Plastylite,$150.00
Lou Donaldson – Blues Walk,Blue Note – BST 1593,US,"Vinyl, LP, Album, Repress, Stereo, NY label",Jazz,1962,"Bop, Hard Bop","Rated 4.78 of 9 votes (29 have, 67 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,"Van Gelder Studio, Hackensack, New Jersey",nan,$149.99
Horace Silver – Horace Silver Trio,Blue Note – BLP 1520,US,"Vinyl, LP, Compilation, Reissue, Remastered, Mono",Jazz,1962,Hard Bop,"Rated 4.40 of 5 votes (38 have, 89 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),97.4%,WOR Studios,nan,$149.99
Kenny Dorham – Kenny Dorham/1959,"Prestige – PR 7754, Prestige – PRST 7754",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,"Cool Jazz, Hard Bop","Rated 4.50 of 6 votes (49 have, 116 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$149.98
Wes Montgomery – Movin' Along,Riverside Records – RS 9342,US,"Vinyl, LP, Album, Stereo",Jazz,1960,"Hard Bop, Modal","Rated 3.00 of 1 votes (5 have, 30 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,United Recording Studios,nan,$150.00
Lee Morgan – Cornbread,Blue Note – BLP 4222,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1967,"Hard Bop, Post Bop","Rated 4.38 of 47 votes (395 have, 528 want)",Very Good (VG),Sleeve: Very Good (VG),99.3%,"Van Gelder Studio, Englewood Cliffs, New Jersey","All Disc Records, Inc.",$149.98
"Julian ""Cannonball"" Adderley* – Cannonball Enroute",Mercury – MG 20616,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.04 of 45 votes (527 have, 69 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.7%,nan,nan,$150.00
Blue Mitchell – Out Of The Blue,"Riverside Records – 1131, Riverside Records – RLP 1131",US,"Vinyl, LP, Album, Stereo",Jazz,1959,Hard Bop,"Rated 4.64 of 11 votes (60 have, 144 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,Reeves Sound Studios,nan,$149.98
Donald Byrd – Fuego,"Blue Note – BLP 4026, Blue Note – 4026",US,"Vinyl, LP, Album, Mono",Jazz,Jun 1960,Hard Bop,"Rated 4.70 of 40 votes (242 have, 395 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$150.00
The Jazz Messengers* – The Jazz Messengers,Columbia – CL 897,US,"Vinyl, LP, Album",Jazz,Nov 1956,Hard Bop,"Rated 4.50 of 44 votes (402 have, 350 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.2%,nan,nan,$144.99
The Red Garland Quintet With John Coltrane And Donald Byrd – High Pressure,Prestige – PRLP 7209,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.50 of 12 votes (116 have, 260 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$144.99
Gene Norman Presents Max Roach And Clifford Brown* – In Concert,Gene Norman Presents – Vol. No. 7,US,"Vinyl, LP, 10"", Album, Mono",Jazz,1955,Hard Bop,"Rated 4.50 of 2 votes (18 have, 39 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$145.00
Lee Morgan – The Sixth Sense,Blue Note – BST 84335,US,"Vinyl, LP, Album",Jazz,1969,Hard Bop,"Rated 4.29 of 34 votes (353 have, 254 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$145.00
Charlie Rouse / Seldon Powell – We Paid Our Dues!,Epic – LA 16018,USA & Europe,"Vinyl, LP, Mono",Jazz,1961,Hard Bop,"Rated 4.00 of 4 votes (27 have, 65 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,nan,nan,$149.99
Jackie McLean – It's Time!,"Blue Note – 84179, Blue Note – BST 84179, Blue Note – ST-84179",US,"Vinyl, LP, Album, Stereo",Jazz,Jun 1965,Hard Bop,"Rated 4.42 of 19 votes (97 have, 254 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$150.00
Sonny Rollins – Sonny Rollins,"Everest Records Archive Of Folk & Jazz Music – FS-220, Archive Of Folk Music – FS-220",US,"Vinyl, LP, Album",Jazz,1968,"Hard Bop, Bop","Rated 4.11 of 18 votes (365 have, 38 want)",Mint (M),Sleeve: Near Mint (NM or M-),99.5%,nan,Allentown Record Co. Inc.,$149.98
Lee Morgan – Search For The New Land,"Blue Note – BST 84169, Blue Note – 84169, Blue Note – ST-84169",US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.66 of 44 votes (311 have, 569 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$150.00
Bill Evans – Interplay,Riverside Records – RM 445,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1966,Hard Bop,"Rated 4.50 of 6 votes (17 have, 65 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$150.00
Miles Davis Sexteto* – Someday My Prince Will Come,CBS – 8449,Argentina,"Vinyl, LP, Album, Mono",Jazz,11 Dec 1961,"Hard Bop, Modal","No Rating Yet (7 have, 46 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.5%,nan,nan,$149.99
Miles Davis All Stars – Miles Davis Blows,Esquire – 20-052,UK,"Vinyl, LP, 10""",Jazz,1956,"Bop, Hard Bop","Rated 4.50 of 2 votes (18 have, 40 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$145.00
